t,meanR,meanG,meanB,brightness,litFrac,motion
120.12,0.36,1.41,2.61,1.28,0.0110,0.42
120.25,0.34,1.38,2.55,1.25,0.0109,0.40
120.38,0.40,1.50,2.75,1.35,0.0121,0.41
120.50,0.36,1.45,2.64,1.30,0.0114,0.48
120.62,0.36,1.47,2.74,1.33,0.0117,0.43
120.75,0.37,1.48,2.76,1.34,0.0118,0.46
120.88,0.36,1.44,2.69,1.30,0.0117,0.42
121.00,0.37,1.45,2.68,1.31,0.0118,0.38
121.12,0.40,1.48,2.70,1.33,0.0118,0.38
121.25,0.39,1.46,2.68,1.32,0.0118,0.32
121.38,0.40,1.46,2.69,1.32,0.0116,0.32
121.50,0.39,1.45,2.65,1.31,0.0113,0.34
121.62,0.39,1.45,2.65,1.31,0.0115,0.40
121.75,0.36,1.43,2.66,1.29,0.0116,0.44
121.88,0.36,1.44,2.68,1.30,0.0116,0.45
122.00,0.35,1.43,2.66,1.29,0.0115,0.37
122.12,0.35,1.41,2.63,1.28,0.0112,0.30
122.25,0.37,1.45,2.67,1.31,0.0115,0.38
122.38,0.38,1.48,2.74,1.34,0.0119,0.41
122.50,0.38,1.49,2.76,1.35,0.0119,0.45
122.62,0.38,1.48,2.74,1.34,0.0118,0.43
122.75,0.42,1.47,2.62,1.33,0.0115,0.47
122.88,0.42,1.44,2.55,1.31,0.0110,0.37
123.00,0.44,1.46,2.56,1.32,0.0115,0.34
123.12,0.43,1.47,2.60,1.33,0.0115,0.34
123.25,0.43,1.43,2.53,1.30,0.0109,0.38
123.38,0.41,1.42,2.51,1.29,0.0106,0.41
123.50,0.40,1.41,2.51,1.27,0.0107,0.43
123.62,0.39,1.39,2.48,1.25,0.0104,0.44
123.75,0.43,1.45,2.56,1.31,0.0112,0.46
123.88,0.37,1.35,2.39,1.21,0.0102,0.42
124.00,0.38,1.38,2.49,1.25,0.0108,0.35
124.12,0.38,1.41,2.55,1.28,0.0111,0.39
124.25,0.38,1.42,2.60,1.29,0.0110,0.41
124.38,0.43,1.48,2.67,1.34,0.0113,0.47
124.50,0.42,1.48,2.66,1.34,0.0114,0.39
124.62,0.41,1.46,2.64,1.32,0.0114,0.36
124.75,0.42,1.47,2.65,1.33,0.0117,0.35
124.88,0.42,1.48,2.67,1.34,0.0117,0.31
125.00,0.41,1.47,2.67,1.33,0.0117,0.36
125.12,0.39,1.45,2.65,1.31,0.0118,0.39
125.25,0.40,1.50,2.71,1.35,0.0122,0.45
125.38,0.38,1.46,2.63,1.31,0.0116,0.46
125.50,0.38,1.45,2.60,1.30,0.0115,0.42
125.62,0.37,1.41,2.52,1.27,0.0107,0.40
125.75,0.36,1.42,2.58,1.28,0.0109,0.33
125.88,0.37,1.44,2.65,1.30,0.0113,0.40
126.00,0.36,1.45,2.70,1.31,0.0116,0.42
126.12,0.41,1.50,2.77,1.36,0.0119,0.47
126.25,0.41,1.50,2.76,1.36,0.0120,0.39
126.38,0.41,1.48,2.70,1.34,0.0118,0.36
126.50,0.42,1.45,2.56,1.31,0.0116,0.35
126.62,0.40,1.42,2.51,1.28,0.0110,0.34
126.75,0.38,1.40,2.51,1.27,0.0107,0.37
126.88,0.47,1.55,2.74,1.41,0.0120,0.51
127.00,0.37,1.42,2.58,1.28,0.0111,0.55
127.12,0.38,1.40,2.48,1.26,0.0110,0.48
127.25,0.30,1.15,2.12,1.04,0.0086,0.51
127.38,0.23,0.89,1.61,0.80,0.0053,0.38
127.50,0.15,0.57,1.04,0.52,0.0026,0.32
127.62,0.05,0.20,0.43,0.18,0.0026,0.31
127.75,10.61,11.02,11.10,10.94,0.0649,10.74
127.88,10.09,10.77,11.09,10.65,0.0642,0.50
128.00,9.89,10.69,11.09,10.55,0.0642,0.61
128.12,7.48,8.38,8.93,8.23,0.0627,2.63
128.25,3.53,4.57,5.36,4.41,0.0519,3.98
128.38,1.16,2.19,3.09,2.04,0.0184,2.57
128.50,1.06,2.07,2.99,1.93,0.0169,0.72
128.62,1.12,2.27,3.28,2.10,0.0190,0.75
128.75,1.11,2.28,3.31,2.10,0.0187,0.64
128.88,1.09,2.27,3.30,2.09,0.0189,0.71
129.00,1.09,2.28,3.33,2.10,0.0196,0.80
129.12,1.07,2.22,3.26,2.05,0.0191,0.85
129.25,1.03,2.11,3.11,1.95,0.0173,0.86
129.38,1.24,2.26,3.22,2.11,0.0193,0.97
129.50,1.23,2.28,3.24,2.13,0.0192,0.60
129.62,1.26,2.35,3.36,2.19,0.0197,0.77
129.75,1.30,2.38,3.39,2.22,0.0198,0.83
129.88,1.31,2.41,3.42,2.25,0.0202,0.80
130.00,1.21,2.30,3.32,2.14,0.0197,0.88
130.12,1.09,2.19,3.21,2.03,0.0183,0.84
130.25,1.07,2.24,3.37,2.07,0.0193,0.73
130.38,1.16,2.37,3.52,2.20,0.0203,0.72
130.50,1.10,2.25,3.37,2.09,0.0190,0.75
130.62,1.10,2.28,3.43,2.11,0.0195,0.75
130.75,1.11,2.30,3.43,2.13,0.0194,0.86
130.88,1.25,2.41,3.52,2.24,0.0198,1.08
131.00,1.25,2.34,3.38,2.19,0.0206,1.15
131.12,1.24,2.32,3.33,2.16,0.0206,1.21
131.25,1.16,2.18,3.17,2.04,0.0190,0.79
131.38,1.18,2.27,3.28,2.11,0.0199,0.75
131.50,1.17,2.28,3.31,2.12,0.0196,0.81
131.62,1.17,2.26,3.30,2.11,0.0194,0.82
131.75,1.08,2.17,3.21,2.02,0.0184,0.86
131.88,1.08,2.29,3.40,2.11,0.0197,0.88
132.00,1.06,2.28,3.40,2.10,0.0195,0.69
132.12,1.07,2.27,3.39,2.09,0.0193,0.61
132.25,1.08,2.28,3.39,2.11,0.0195,0.62
132.38,1.09,2.29,3.41,2.11,0.0197,0.68
132.50,1.07,2.25,3.32,2.08,0.0189,0.83
132.62,1.09,2.22,3.25,2.05,0.0186,0.91
132.75,1.30,2.40,3.42,2.24,0.0200,1.07
132.88,1.28,2.34,3.33,2.18,0.0198,0.78
133.00,1.24,2.25,3.23,2.10,0.0189,0.73
133.12,1.21,2.27,3.27,2.12,0.0192,0.65
133.25,1.21,2.33,3.38,2.17,0.0196,0.77
133.38,1.15,2.27,3.33,2.10,0.0195,0.89
133.50,1.04,2.16,3.23,2.00,0.0184,0.91
133.62,1.07,2.28,3.51,2.11,0.0198,0.89
133.75,1.10,2.38,3.61,2.19,0.0206,0.81
133.88,1.06,2.27,3.48,2.10,0.0196,0.72
134.00,1.09,2.29,3.47,2.12,0.0200,0.60
134.12,1.08,2.26,3.41,2.09,0.0197,0.74
134.25,1.06,2.21,3.33,2.05,0.0191,0.76
134.38,1.18,2.33,3.39,2.16,0.0202,0.94
134.50,1.18,2.28,3.32,2.12,0.0197,0.83
134.62,1.16,2.25,3.23,2.09,0.0192,0.81
134.75,1.14,2.19,3.16,2.04,0.0186,0.76
134.88,1.15,2.18,3.16,2.03,0.0191,0.64
135.00,1.11,2.20,3.21,2.04,0.0188,0.77
135.12,1.09,2.18,3.23,2.02,0.0185,0.90
135.25,1.12,2.33,3.46,2.16,0.0198,0.95
135.38,1.08,2.31,3.46,2.13,0.0199,0.80
135.50,1.08,2.30,3.43,2.12,0.0198,0.68
135.62,1.07,2.28,3.39,2.10,0.0193,0.68
135.75,1.09,2.29,3.40,2.12,0.0198,0.65
135.88,1.08,2.19,3.20,2.03,0.0181,0.72
136.00,1.05,2.11,3.05,1.95,0.0177,0.75
136.12,1.29,2.39,3.38,2.23,0.0200,1.00
136.25,1.29,2.38,3.32,2.22,0.0201,0.84
136.38,1.28,2.33,3.25,2.18,0.0195,0.84
136.50,1.24,2.26,3.14,2.11,0.0185,0.78
136.62,1.15,2.12,2.98,1.97,0.0177,0.75
136.75,1.04,2.06,2.96,1.91,0.0170,0.81
136.88,1.15,2.35,3.44,2.17,0.0191,0.98
137.00,1.10,2.24,3.29,2.07,0.0188,0.99
137.12,1.16,2.35,3.44,2.18,0.0202,0.92
137.25,1.11,2.25,3.34,2.08,0.0191,0.87
137.38,1.09,2.24,3.34,2.07,0.0193,0.76
137.50,1.06,2.18,3.24,2.02,0.0182,0.69
137.62,1.06,2.16,3.19,2.00,0.0181,0.65
137.75,1.21,2.29,3.30,2.14,0.0193,0.83
137.88,1.33,2.45,3.48,2.29,0.0206,0.86
138.00,1.23,2.45,3.56,2.27,0.0210,1.02
138.12,1.28,2.37,3.38,2.21,0.0206,1.02
138.25,1.15,2.23,3.21,2.07,0.0193,0.90
138.38,1.10,2.15,3.11,1.99,0.0185,0.83
138.50,0.99,2.04,3.01,1.89,0.0177,0.73
138.62,1.05,2.25,3.30,2.07,0.0191,0.90
138.75,1.09,2.29,3.35,2.12,0.0191,0.83
138.88,1.08,2.32,3.42,2.13,0.0197,0.83
139.00,1.07,2.31,3.45,2.13,0.0197,0.80
139.12,1.03,2.24,3.35,2.06,0.0190,0.75
139.25,1.01,2.16,3.23,1.99,0.0181,0.73
139.38,1.30,2.39,3.41,2.23,0.0200,0.87
139.50,1.32,2.38,3.34,2.22,0.0199,0.65
139.62,1.31,2.37,3.28,2.21,0.0200,0.77
139.75,1.30,2.36,3.27,2.20,0.0196,0.80
139.88,1.26,2.33,3.27,2.17,0.0193,0.85
140.00,1.15,2.21,3.17,2.05,0.0191,0.86
140.12,1.01,2.03,2.94,1.88,0.0170,0.86
140.25,0.99,2.11,3.22,1.95,0.0181,0.76
140.38,1.05,2.29,3.48,2.12,0.0200,0.83
140.50,1.03,2.23,3.40,2.06,0.0189,0.92
140.62,1.06,2.28,3.46,2.11,0.0195,0.81
140.75,1.06,2.25,3.38,2.08,0.0192,0.82
140.88,1.05,2.19,3.24,2.02,0.0183,0.82
141.00,1.02,2.08,3.00,1.92,0.0174,0.76
141.12,1.20,2.24,3.13,2.08,0.0188,0.80
141.25,1.21,2.27,3.18,2.11,0.0187,0.62
141.38,1.20,2.24,3.19,2.09,0.0189,0.70
141.50,1.19,2.25,3.22,2.09,0.0189,0.76
141.62,1.18,2.25,3.21,2.09,0.0187,0.85
141.75,1.09,2.15,3.12,1.99,0.0175,0.93
141.88,1.07,2.21,3.23,2.04,0.0185,0.90
142.00,1.03,2.13,3.14,1.97,0.0176,0.75
142.12,1.00,2.15,3.19,1.98,0.0182,0.68
142.25,1.03,2.23,3.32,2.05,0.0193,0.76
142.38,1.08,2.29,3.41,2.11,0.0194,0.77
142.50,1.06,2.23,3.32,2.06,0.0185,0.86
142.62,1.02,2.14,3.21,1.98,0.0176,0.82
142.75,1.24,2.34,3.38,2.18,0.0196,0.95
142.88,1.24,2.34,3.37,2.18,0.0193,0.63
143.00,1.25,2.36,3.39,2.20,0.0195,0.57
143.12,1.26,2.36,3.39,2.20,0.0199,0.66
143.25,1.36,2.47,3.51,2.31,0.0208,0.88
143.38,1.32,2.45,3.49,2.29,0.0206,1.14
143.50,1.25,2.37,3.38,2.20,0.0204,1.27
143.62,1.12,2.31,3.46,2.14,0.0200,1.23
143.75,1.08,2.28,3.46,2.11,0.0195,0.89
143.88,1.04,2.19,3.33,2.03,0.0186,0.72
144.00,1.01,2.19,3.34,2.02,0.0184,0.81
144.12,1.05,2.21,3.36,2.05,0.0183,0.82
144.25,1.05,2.21,3.33,2.04,0.0182,0.89
144.38,1.18,2.29,3.36,2.13,0.0197,0.98
144.50,1.15,2.27,3.32,2.11,0.0195,0.72
144.62,1.13,2.26,3.30,2.09,0.0192,0.64
144.75,1.16,2.26,3.31,2.10,0.0193,0.60
144.88,1.17,2.29,3.34,2.12,0.0193,0.63
145.00,1.10,2.23,3.29,2.06,0.0189,0.74
145.12,1.03,2.16,3.24,2.00,0.0181,0.81
145.25,1.05,2.30,3.44,2.11,0.0193,0.90
145.38,1.03,2.25,3.37,2.07,0.0189,0.82
145.50,0.99,2.17,3.26,1.99,0.0180,0.77
145.62,0.97,2.13,3.20,1.96,0.0176,0.70
145.75,0.97,2.16,3.28,1.99,0.0184,0.67
145.88,0.99,2.15,3.24,1.98,0.0178,0.81
146.00,1.03,2.17,3.23,2.00,0.0178,0.89
146.12,1.29,2.40,3.44,2.24,0.0196,1.07
146.25,1.27,2.38,3.42,2.22,0.0194,0.79
146.38,1.26,2.38,3.40,2.21,0.0196,0.69
146.50,1.25,2.36,3.39,2.20,0.0192,0.65
146.62,1.20,2.34,3.38,2.17,0.0198,0.71
146.75,1.06,2.18,3.25,2.02,0.0189,0.78
146.88,1.11,2.41,3.68,2.22,0.0207,0.92
147.00,0.99,2.22,3.46,2.05,0.0191,0.97
147.12,1.03,2.29,3.52,2.11,0.0199,0.88
147.25,0.99,2.18,3.38,2.01,0.0188,0.88
147.38,0.97,2.14,3.30,1.98,0.0187,0.73
147.50,0.96,2.12,3.25,1.95,0.0179,0.63
147.62,0.97,2.12,3.18,1.95,0.0177,0.82
147.75,9.63,10.61,11.25,10.45,0.0646,8.58
147.88,9.64,10.64,11.30,10.47,0.0651,0.63
148.00,9.60,10.61,11.29,10.44,0.0649,0.56
148.12,7.30,8.42,9.24,8.24,0.0631,2.42
148.25,3.53,4.66,5.61,4.49,0.0524,3.89
148.38,1.12,2.23,3.26,2.07,0.0183,2.58
148.50,1.12,2.21,3.25,2.05,0.0187,0.80
148.62,1.10,2.32,3.46,2.14,0.0197,0.96
148.75,1.09,2.33,3.47,2.15,0.0195,0.81
148.88,1.05,2.23,3.28,2.05,0.0185,0.86
149.00,1.05,2.23,3.26,2.05,0.0180,0.79
149.12,1.01,2.15,3.13,1.98,0.0182,0.79
149.25,0.97,2.02,2.96,1.86,0.0170,0.73
149.38,1.21,2.25,3.18,2.10,0.0193,0.98
149.50,1.24,2.30,3.22,2.14,0.0189,0.76
149.62,1.29,2.35,3.27,2.19,0.0192,0.80
149.75,1.27,2.34,3.27,2.18,0.0192,0.78
149.88,1.26,2.30,3.22,2.15,0.0191,0.75
150.00,1.16,2.22,3.16,2.07,0.0189,0.78
150.12,1.06,2.13,3.07,1.97,0.0173,0.76
150.25,1.07,2.22,3.29,2.05,0.0188,0.68
150.38,1.11,2.34,3.47,2.16,0.0197,0.81
150.50,1.07,2.24,3.36,2.07,0.0193,0.88
150.62,1.10,2.29,3.43,2.12,0.0193,0.83
150.75,1.07,2.22,3.30,2.05,0.0189,0.89
150.88,1.03,2.13,3.17,1.97,0.0175,0.81
151.00,0.98,2.01,2.97,1.86,0.0168,0.79
151.12,1.13,2.18,3.18,2.03,0.0187,0.82
151.25,1.14,2.24,3.26,2.08,0.0191,0.75
151.38,1.20,2.29,3.30,2.13,0.0197,0.76
151.50,1.20,2.27,3.28,2.11,0.0193,0.80
151.62,1.14,2.22,3.21,2.07,0.0186,0.82
151.75,1.06,2.14,3.12,1.98,0.0178,0.81
151.88,1.05,2.25,3.30,2.07,0.0185,0.77
152.00,1.09,2.30,3.41,2.12,0.0195,0.58
152.12,1.08,2.30,3.43,2.12,0.0198,0.67
152.25,1.06,2.29,3.42,2.11,0.0192,0.72
152.38,1.06,2.32,3.49,2.14,0.0197,0.79
152.50,1.04,2.25,3.32,2.07,0.0186,0.85
152.62,1.01,2.12,3.08,1.96,0.0180,0.90
152.75,1.22,2.26,3.15,2.10,0.0185,1.03
152.88,1.21,2.21,3.08,2.06,0.0182,0.63
153.00,1.22,2.26,3.17,2.10,0.0187,0.77
153.12,1.26,2.33,3.28,2.17,0.0195,0.80
153.25,1.26,2.36,3.36,2.20,0.0195,0.89
153.38,1.11,2.21,3.24,2.05,0.0186,0.94
153.50,0.98,2.05,3.07,1.90,0.0174,0.82
153.62,0.95,2.10,3.20,1.93,0.0173,0.75
153.75,0.95,2.05,3.06,1.89,0.0168,0.69
153.88,0.72,1.53,2.30,1.41,0.0121,0.70
154.00,0.43,0.94,1.39,0.87,0.0058,0.67
154.12,0.06,0.17,0.31,0.15,0.0020,0.69
154.25,10.88,11.10,11.02,11.05,0.0646,10.87
154.38,10.51,10.92,11.07,10.84,0.0647,0.45
154.50,10.41,10.88,11.08,10.79,0.0647,0.46
154.62,8.13,8.65,8.96,8.56,0.0631,2.50
154.75,4.29,4.91,5.45,4.81,0.0534,3.92
154.88,1.98,2.64,3.25,2.54,0.0240,2.53
155.00,1.86,2.52,3.16,2.43,0.0224,0.83
155.12,1.82,2.49,3.14,2.39,0.0219,0.78
155.25,1.86,2.68,3.46,2.56,0.0242,0.95
155.38,1.86,2.67,3.45,2.55,0.0240,0.90
155.50,1.82,2.64,3.45,2.53,0.0241,0.93
155.62,1.80,2.63,3.42,2.51,0.0235,0.98
155.75,1.78,2.58,3.36,2.46,0.0235,0.98
155.88,1.66,2.40,3.15,2.30,0.0215,0.94
156.00,1.67,2.36,3.08,2.26,0.0216,0.78
156.12,1.95,2.67,3.37,2.56,0.0239,1.18
156.25,2.05,2.76,3.46,2.66,0.0246,1.00
156.38,2.06,2.78,3.47,2.67,0.0246,1.04
156.50,2.05,2.76,3.46,2.66,0.0244,0.93
156.62,1.93,2.63,3.33,2.53,0.0238,0.94
156.75,1.80,2.53,3.24,2.42,0.0227,0.90
156.88,2.00,2.79,3.61,2.68,0.0247,0.95
157.00,1.82,2.61,3.46,2.50,0.0238,0.98
157.12,1.93,2.73,3.58,2.62,0.0249,0.95
157.25,2.01,2.81,3.66,2.70,0.0255,1.08
157.38,1.87,2.69,3.55,2.58,0.0248,1.20
157.50,2.11,2.90,3.70,2.79,0.0264,1.30
157.62,1.71,2.45,3.21,2.35,0.0224,1.35
157.75,1.83,2.54,3.27,2.44,0.0243,1.02
157.88,1.85,2.56,3.29,2.46,0.0243,0.95
158.00,1.93,2.65,3.38,2.55,0.0242,1.00
158.12,1.96,2.68,3.41,2.58,0.0245,0.98
158.25,1.92,2.65,3.39,2.55,0.0239,1.00
158.38,1.86,2.57,3.30,2.47,0.0232,1.00
158.50,1.77,2.50,3.23,2.40,0.0229,0.86
158.62,1.82,2.67,3.50,2.55,0.0242,0.88
158.75,1.81,2.64,3.45,2.53,0.0238,0.74
158.88,1.83,2.64,3.44,2.53,0.0239,0.84
159.00,1.81,2.62,3.43,2.51,0.0237,0.89
159.12,1.83,2.63,3.40,2.51,0.0236,1.01
159.25,1.83,2.57,3.31,2.46,0.0231,1.15
159.38,1.98,2.69,3.41,2.59,0.0241,1.24
159.50,1.86,2.57,3.31,2.47,0.0232,0.90
159.62,1.90,2.61,3.36,2.51,0.0236,0.78
159.75,1.97,2.70,3.45,2.60,0.0244,0.92
159.88,2.03,2.75,3.51,2.65,0.0244,1.00
160.00,1.93,2.66,3.42,2.56,0.0243,1.06
160.12,1.82,2.54,3.30,2.44,0.0230,1.02
160.25,1.77,2.59,3.50,2.48,0.0241,0.92
160.38,1.91,2.74,3.61,2.62,0.0250,0.87
160.50,1.82,2.64,3.50,2.53,0.0244,0.87
160.62,1.83,2.64,3.49,2.53,0.0241,0.79
160.75,1.80,2.62,3.47,2.51,0.0236,0.88
160.88,1.80,2.60,3.40,2.49,0.0231,1.05
161.00,1.80,2.53,3.25,2.42,0.0228,1.06
161.12,1.91,2.63,3.37,2.53,0.0243,1.18
161.25,1.84,2.56,3.30,2.46,0.0238,0.95
161.38,1.85,2.55,3.29,2.45,0.0239,0.74
161.50,1.93,2.65,3.39,2.55,0.0248,0.93
161.62,1.94,2.65,3.38,2.55,0.0245,1.03
161.75,1.87,2.58,3.33,2.49,0.0231,1.10
161.88,1.84,2.68,3.46,2.56,0.0242,1.14
162.00,1.83,2.62,3.37,2.51,0.0235,0.91
162.12,1.82,2.60,3.29,2.48,0.0230,0.83
162.25,1.81,2.60,3.34,2.49,0.0236,0.71
162.38,1.84,2.61,3.29,2.49,0.0240,0.77
162.50,1.81,2.53,3.17,2.42,0.0226,0.88
162.62,1.78,2.45,3.08,2.35,0.0215,0.97
162.75,2.03,2.71,3.32,2.61,0.0237,1.24
162.88,2.02,2.68,3.28,2.58,0.0238,1.01
163.00,1.96,2.62,3.23,2.52,0.0237,0.98
163.12,1.88,2.55,3.17,2.45,0.0233,0.85
163.25,1.89,2.58,3.23,2.48,0.0238,0.88
163.38,1.85,2.56,3.22,2.45,0.0234,1.09
163.50,1.82,2.51,3.19,2.41,0.0226,1.12
163.62,1.85,2.62,3.43,2.52,0.0238,1.09
163.75,1.97,2.75,3.57,2.64,0.0257,1.09
163.88,1.83,2.61,3.42,2.50,0.0238,0.98
164.00,1.78,2.55,3.37,2.45,0.0230,0.75
164.12,1.81,2.57,3.37,2.46,0.0233,0.74
164.25,1.92,2.67,3.41,2.56,0.0237,0.97
164.38,1.94,2.67,3.40,2.56,0.0244,1.20
164.50,2.03,2.89,3.68,2.77,0.0264,1.13
164.62,1.91,2.63,3.33,2.53,0.0241,1.24
164.75,1.95,2.65,3.32,2.55,0.0239,1.08
164.88,1.81,2.51,3.20,2.41,0.0224,0.98
165.00,1.76,2.47,3.18,2.37,0.0226,0.79
165.12,1.74,2.48,3.22,2.37,0.0224,1.00
165.25,1.83,2.70,3.55,2.58,0.0245,1.18
165.38,1.83,2.70,3.55,2.58,0.0241,1.04
165.50,1.82,2.66,3.47,2.54,0.0241,0.95
165.62,1.83,2.63,3.35,2.51,0.0240,0.90
165.75,1.80,2.57,3.25,2.46,0.0232,0.84
165.88,1.83,2.52,3.14,2.42,0.0224,0.80
166.00,1.80,2.44,3.04,2.35,0.0216,0.89
166.12,2.05,2.72,3.34,2.62,0.0244,1.10
166.25,2.05,2.72,3.35,2.62,0.0243,0.97
166.38,2.01,2.72,3.42,2.62,0.0244,1.03
166.50,1.97,2.68,3.39,2.58,0.0241,0.99
166.62,1.85,2.55,3.26,2.45,0.0237,1.00
166.75,1.68,2.37,3.07,2.27,0.0219,0.85
166.88,1.92,2.72,3.54,2.61,0.0249,1.16
167.00,1.75,2.54,3.32,2.43,0.0227,1.17
167.12,1.90,2.69,3.46,2.58,0.0245,1.10
167.25,1.78,2.57,3.32,2.45,0.0229,1.07
167.38,1.79,2.58,3.36,2.47,0.0235,0.96
167.50,1.76,2.55,3.32,2.44,0.0233,0.87
167.62,1.74,2.48,3.19,2.38,0.0221,0.81
167.75,1.93,2.61,3.26,2.52,0.0237,0.86
167.88,1.93,2.61,3.27,2.51,0.0240,0.86
168.00,1.91,2.61,3.27,2.51,0.0231,0.91
168.12,1.94,2.65,3.32,2.55,0.0242,0.94
168.25,1.91,2.60,3.27,2.50,0.0240,1.06
168.38,1.81,2.51,3.21,2.41,0.0223,1.10
168.50,1.65,2.34,3.06,2.24,0.0216,0.98
168.62,1.70,2.54,3.37,2.42,0.0234,0.91
168.75,1.73,2.58,3.40,2.46,0.0232,0.95
168.88,1.79,2.61,3.43,2.50,0.0235,1.01
169.00,1.81,2.63,3.46,2.52,0.0237,1.00
169.12,1.80,2.59,3.39,2.48,0.0232,0.93
169.25,1.76,2.50,3.27,2.40,0.0223,0.91
169.38,2.00,2.72,3.44,2.62,0.0242,1.03
169.50,2.01,2.73,3.45,2.63,0.0241,0.71
169.62,1.99,2.70,3.42,2.60,0.0237,0.78
169.75,1.96,2.68,3.41,2.58,0.0236,0.84
169.88,1.96,2.71,3.46,2.60,0.0241,0.98
170.00,1.88,2.64,3.39,2.53,0.0238,1.07
170.12,1.76,2.50,3.26,2.40,0.0226,1.09
170.25,1.95,2.76,3.62,2.65,0.0249,1.27
170.38,1.90,2.69,3.56,2.58,0.0243,0.92
170.50,2.12,2.93,3.80,2.82,0.0271,1.24
170.62,1.88,2.69,3.53,2.58,0.0244,1.35
170.75,1.94,2.74,3.60,2.63,0.0251,1.11
170.88,1.79,2.57,3.40,2.46,0.0233,1.09
171.00,1.78,2.51,3.28,2.41,0.0225,0.96
171.12,1.88,2.62,3.39,2.52,0.0240,1.00
171.25,1.86,2.58,3.32,2.48,0.0234,0.70
171.38,1.89,2.61,3.36,2.51,0.0231,0.70
171.50,1.90,2.63,3.38,2.53,0.0239,0.83
171.62,1.86,2.60,3.35,2.50,0.0239,0.92
171.75,1.80,2.57,3.33,2.46,0.0228,1.06
171.88,1.79,2.68,3.53,2.55,0.0243,1.19
172.00,1.69,2.56,3.40,2.43,0.0228,0.97
172.12,1.59,2.43,3.26,2.31,0.0221,0.87
172.25,1.65,2.49,3.32,2.37,0.0227,0.81
172.38,1.74,2.60,3.43,2.48,0.0234,0.92
172.50,1.78,2.59,3.40,2.47,0.0230,1.06
172.62,1.77,2.53,3.31,2.42,0.0220,1.04
172.75,1.98,2.72,3.44,2.61,0.0240,1.25
172.88,1.98,2.71,3.47,2.61,0.0242,0.89
173.00,1.97,2.70,3.44,2.60,0.0236,0.72
173.12,1.99,2.72,3.49,2.62,0.0243,0.72
173.25,1.97,2.68,3.45,2.59,0.0245,0.80
173.38,1.83,2.55,3.33,2.45,0.0228,1.00
173.50,1.69,2.44,3.24,2.34,0.0220,1.04
173.62,1.71,2.56,3.49,2.45,0.0230,1.07
173.75,1.80,2.64,3.54,2.53,0.0242,1.09
173.88,1.65,2.46,3.34,2.35,0.0226,1.04
174.00,1.67,2.48,3.34,2.37,0.0232,0.76
174.12,1.69,2.50,3.34,2.39,0.0231,0.96
174.25,10.11,10.79,11.26,10.68,0.0655,8.37
174.38,10.29,10.91,11.33,10.81,0.0659,0.61
174.50,10.24,10.87,11.28,10.77,0.0655,0.45
174.62,8.74,9.42,9.93,9.31,0.0645,1.67
174.75,5.04,5.75,6.40,5.65,0.0575,3.80
174.88,1.97,2.68,3.39,2.58,0.0247,3.21
175.00,1.97,2.68,3.41,2.58,0.0244,0.95
175.12,1.85,2.53,3.19,2.43,0.0225,1.03
175.25,1.85,2.68,3.43,2.56,0.0234,1.17
175.38,1.81,2.63,3.34,2.50,0.0233,1.07
175.50,1.75,2.57,3.31,2.45,0.0231,1.03
175.62,1.71,2.48,3.19,2.37,0.0228,0.99
175.75,1.62,2.36,3.04,2.25,0.0216,0.82
175.88,1.67,2.37,3.02,2.27,0.0213,0.92
176.00,1.71,2.36,2.96,2.27,0.0210,0.98
176.12,2.01,2.67,3.27,2.58,0.0233,1.24
176.25,2.00,2.68,3.31,2.58,0.0233,0.97
176.38,1.99,2.68,3.32,2.58,0.0236,0.96
176.50,2.00,2.71,3.37,2.61,0.0244,0.80
176.62,1.92,2.63,3.28,2.52,0.0237,0.81
176.75,1.85,2.55,3.23,2.45,0.0231,0.83
176.88,2.00,2.79,3.61,2.69,0.0250,1.08
177.00,1.78,2.58,3.40,2.47,0.0233,1.13
177.12,1.94,2.74,3.57,2.63,0.0251,1.07
177.25,1.79,2.57,3.39,2.46,0.0234,1.13
177.38,1.74,2.51,3.33,2.41,0.0227,0.97
177.50,1.63,2.38,3.16,2.28,0.0217,0.89
177.62,1.65,2.38,3.12,2.28,0.0218,0.81
177.75,1.87,2.58,3.29,2.48,0.0233,1.12
177.88,1.91,2.61,3.30,2.51,0.0230,0.98
178.00,1.90,2.61,3.30,2.51,0.0232,1.01
178.12,1.90,2.61,3.31,2.51,0.0236,0.91
178.25,1.88,2.60,3.33,2.50,0.0237,0.86
178.38,1.80,2.54,3.29,2.44,0.0228,0.81
178.50,1.76,2.49,3.24,2.39,0.0225,0.73
178.62,1.86,2.71,3.56,2.59,0.0243,0.96
178.75,1.83,2.68,3.50,2.56,0.0244,0.87
178.88,1.82,2.65,3.40,2.53,0.0238,1.01
179.00,1.79,2.58,3.26,2.46,0.0228,1.00
179.12,1.75,2.51,3.18,2.39,0.0221,1.04
179.25,1.67,2.35,3.00,2.25,0.0212,1.02
179.38,1.89,2.56,3.21,2.47,0.0234,1.03
179.50,1.97,2.65,3.28,2.55,0.0241,0.92
179.62,2.01,2.71,3.39,2.61,0.0244,1.03
179.75,2.04,2.74,3.43,2.64,0.0245,1.02
179.88,1.97,2.68,3.39,2.58,0.0238,0.95
180.00,1.87,2.56,3.26,2.47,0.0234,0.97
180.12,1.78,2.48,3.16,2.38,0.0223,0.91
