t,meanR,meanG,meanB,brightness,litFrac,motion
0.00,0.00,0.00,0.00,0.00,0.0000,0.00
0.12,0.03,0.26,0.63,0.23,0.0030,0.23
0.25,0.02,0.26,0.65,0.24,0.0031,0.01
0.38,0.02,0.26,0.65,0.24,0.0031,0.00
0.50,0.02,0.26,0.66,0.24,0.0031,0.00
0.62,0.02,0.26,0.66,0.24,0.0031,0.00
0.75,0.03,0.26,0.65,0.24,0.0032,0.00
0.88,0.03,0.26,0.65,0.24,0.0032,0.00
1.00,0.02,0.26,0.64,0.24,0.0032,0.01
1.12,0.02,0.26,0.64,0.23,0.0031,0.00
1.25,0.03,0.26,0.65,0.24,0.0032,0.01
1.38,0.03,0.26,0.65,0.24,0.0032,0.00
1.50,0.02,0.26,0.65,0.24,0.0031,0.00
1.62,0.02,0.26,0.64,0.24,0.0032,0.00
1.75,0.02,0.26,0.64,0.24,0.0031,0.00
1.88,0.02,0.26,0.64,0.23,0.0031,0.00
2.00,0.02,0.26,0.64,0.23,0.0032,0.00
2.12,0.02,0.26,0.64,0.23,0.0032,0.00
2.25,0.02,0.26,0.64,0.24,0.0032,0.00
2.38,0.02,0.26,0.64,0.24,0.0032,0.00
2.50,0.02,0.26,0.64,0.24,0.0032,0.00
2.62,0.02,0.26,0.65,0.24,0.0032,0.00
2.75,0.02,0.27,0.66,0.24,0.0032,0.00
2.88,0.02,0.27,0.67,0.24,0.0032,0.00
3.00,0.02,0.27,0.67,0.24,0.0032,0.00
3.12,0.02,0.26,0.67,0.24,0.0032,0.01
3.25,0.02,0.26,0.67,0.24,0.0032,0.00
3.38,0.02,0.26,0.67,0.24,0.0032,0.00
3.50,0.02,0.26,0.66,0.24,0.0032,0.00
3.62,0.02,0.26,0.65,0.24,0.0032,0.00
3.75,0.02,0.26,0.65,0.24,0.0032,0.00
3.88,0.03,0.26,0.64,0.24,0.0031,0.00
4.00,0.03,0.25,0.61,0.23,0.0029,0.01
4.12,0.03,0.24,0.57,0.22,0.0025,0.01
4.25,0.03,0.25,0.59,0.23,0.0028,0.01
4.38,0.03,0.26,0.64,0.24,0.0031,0.02
4.50,0.03,0.28,0.69,0.26,0.0032,0.01
4.62,0.04,0.33,0.79,0.30,0.0032,0.04
4.75,0.04,0.37,0.85,0.33,0.0032,0.04
4.88,0.05,0.40,0.95,0.37,0.0032,0.06
5.00,0.05,0.42,0.97,0.38,0.0032,0.05
5.12,0.05,0.41,0.97,0.38,0.0032,0.06
5.25,0.08,0.40,0.84,0.37,0.0030,0.07
5.38,0.08,0.37,0.79,0.34,0.0020,0.09
5.50,0.09,0.38,0.76,0.34,0.0020,0.07
5.62,0.09,0.41,0.84,0.37,0.0031,0.11
5.75,0.09,0.37,0.75,0.34,0.0028,0.09
5.88,0.08,0.34,0.69,0.31,0.0020,0.08
6.00,0.09,0.33,0.67,0.30,0.0015,0.07
6.12,0.08,0.33,0.68,0.30,0.0016,0.06
6.25,0.08,0.34,0.69,0.31,0.0017,0.06
6.38,0.08,0.35,0.71,0.32,0.0021,0.07
6.50,0.08,0.37,0.76,0.34,0.0028,0.07
6.62,0.08,0.38,0.78,0.35,0.0031,0.07
6.75,0.08,0.38,0.81,0.35,0.0029,0.07
6.88,0.08,0.38,0.83,0.35,0.0030,0.06
7.00,0.07,0.40,0.88,0.37,0.0032,0.06
7.12,0.08,0.41,0.89,0.38,0.0031,0.07
7.25,0.09,0.42,0.90,0.38,0.0030,0.07
7.38,0.10,0.43,0.91,0.40,0.0031,0.06
7.50,0.11,0.44,0.92,0.40,0.0031,0.06
7.62,0.12,0.45,0.93,0.41,0.0031,0.06
7.75,0.12,0.44,0.92,0.41,0.0031,0.06
7.88,0.11,0.44,0.90,0.40,0.0031,0.07
8.00,0.12,0.44,0.90,0.40,0.0030,0.08
8.12,0.12,0.44,0.88,0.40,0.0028,0.08
8.25,0.12,0.44,0.91,0.41,0.0027,0.08
8.38,0.12,0.46,0.97,0.43,0.0031,0.08
8.50,0.10,0.47,1.02,0.43,0.0032,0.07
8.62,0.10,0.47,1.02,0.43,0.0032,0.06
8.75,0.10,0.46,1.02,0.43,0.0032,0.06
8.88,0.11,0.46,0.99,0.42,0.0031,0.07
9.00,0.13,0.44,0.86,0.41,0.0029,0.09
9.12,0.13,0.40,0.76,0.37,0.0019,0.11
9.25,0.13,0.40,0.76,0.37,0.0019,0.08
9.38,0.13,0.40,0.77,0.37,0.0022,0.08
9.50,0.13,0.42,0.83,0.39,0.0028,0.08
9.62,0.13,0.41,0.80,0.38,0.0023,0.07
9.75,0.12,0.43,0.89,0.40,0.0029,0.09
9.88,0.13,0.44,0.90,0.41,0.0030,0.07
10.00,0.12,0.44,0.90,0.41,0.0030,0.07
10.12,0.13,0.44,0.88,0.40,0.0030,0.07
10.25,0.13,0.44,0.86,0.41,0.0029,0.09
10.38,0.14,0.43,0.83,0.40,0.0023,0.10
10.50,0.14,0.44,0.84,0.41,0.0024,0.12
10.62,0.16,0.49,0.90,0.45,0.0025,0.12
10.75,0.16,0.53,1.01,0.49,0.0025,0.17
10.88,0.15,0.56,1.11,0.52,0.0024,0.21
11.00,0.16,0.57,1.14,0.53,0.0023,0.22
11.12,0.16,0.59,1.17,0.54,0.0024,0.21
11.25,0.15,0.59,1.20,0.54,0.0026,0.20
11.38,0.16,0.60,1.20,0.55,0.0026,0.19
11.50,0.15,0.61,1.23,0.56,0.0030,0.19
11.62,0.15,0.62,1.26,0.56,0.0031,0.21
11.75,0.14,0.62,1.29,0.57,0.0030,0.23
11.88,0.14,0.63,1.30,0.57,0.0031,0.23
12.00,0.14,0.63,1.31,0.58,0.0031,0.23
12.12,0.14,0.62,1.32,0.57,0.0031,0.23
12.25,0.13,0.61,1.28,0.55,0.0032,0.22
12.38,0.14,0.62,1.31,0.57,0.0031,0.20
12.50,0.14,0.63,1.33,0.58,0.0032,0.24
12.62,0.14,0.63,1.33,0.58,0.0031,0.23
12.75,0.14,0.63,1.32,0.57,0.0031,0.24
12.88,0.13,0.62,1.31,0.57,0.0031,0.22
13.00,0.14,0.63,1.32,0.57,0.0030,0.20
13.12,0.14,0.63,1.32,0.57,0.0030,0.18
13.25,0.13,0.64,1.34,0.58,0.0030,0.18
13.38,0.13,0.64,1.36,0.59,0.0031,0.20
13.50,0.13,0.64,1.36,0.59,0.0032,0.20
13.62,0.15,0.66,1.37,0.60,0.0031,0.24
13.75,0.17,0.67,1.38,0.62,0.0035,0.24
13.88,0.17,0.67,1.38,0.62,0.0036,0.24
14.00,0.16,0.66,1.37,0.60,0.0034,0.25
14.12,0.15,0.64,1.33,0.59,0.0031,0.20
14.25,0.14,0.65,1.36,0.59,0.0031,0.24
14.38,0.13,0.64,1.36,0.59,0.0032,0.25
14.50,0.13,0.63,1.34,0.58,0.0032,0.23
14.62,0.13,0.64,1.35,0.58,0.0031,0.22
14.75,0.13,0.64,1.34,0.58,0.0031,0.21
14.88,0.13,0.63,1.34,0.57,0.0032,0.19
15.00,0.12,0.61,1.30,0.55,0.0031,0.17
15.12,0.10,0.54,1.17,0.49,0.0031,0.16
15.25,0.08,0.46,1.00,0.42,0.0031,0.15
15.38,0.06,0.37,0.83,0.34,0.0031,0.11
15.50,0.03,0.26,0.64,0.24,0.0032,0.09
15.62,0.10,0.51,1.06,0.46,0.0033,0.19
15.75,0.13,0.64,1.32,0.58,0.0034,0.16
15.88,0.16,0.74,1.50,0.67,0.0035,0.16
16.00,0.17,0.80,1.62,0.73,0.0035,0.16
16.12,0.21,0.85,1.69,0.78,0.0037,0.19
16.25,0.21,0.85,1.68,0.78,0.0038,0.14
16.38,0.21,0.86,1.70,0.78,0.0037,0.14
16.50,0.21,0.86,1.69,0.78,0.0037,0.13
16.62,0.20,0.85,1.69,0.77,0.0037,0.15
16.75,0.19,0.83,1.67,0.76,0.0035,0.17
16.88,0.24,0.90,1.75,0.82,0.0042,0.24
17.00,0.18,0.83,1.67,0.75,0.0034,0.26
17.12,0.20,0.84,1.64,0.76,0.0030,0.24
17.25,0.18,0.80,1.59,0.73,0.0031,0.21
17.38,0.19,0.83,1.64,0.75,0.0035,0.16
17.50,0.18,0.83,1.68,0.76,0.0036,0.19
17.62,0.18,0.84,1.70,0.76,0.0036,0.19
17.75,0.21,0.86,1.71,0.78,0.0037,0.20
17.88,0.20,0.86,1.70,0.78,0.0037,0.16
18.00,0.21,0.86,1.69,0.78,0.0037,0.15
18.12,0.20,0.85,1.69,0.77,0.0036,0.14
18.25,0.22,0.85,1.66,0.77,0.0037,0.15
18.38,0.20,0.79,1.50,0.71,0.0024,0.20
18.50,0.19,0.77,1.45,0.69,0.0022,0.18
18.62,0.21,0.84,1.59,0.76,0.0036,0.24
18.75,0.20,0.80,1.48,0.72,0.0033,0.22
18.88,0.20,0.77,1.43,0.70,0.0028,0.19
19.00,0.20,0.76,1.40,0.69,0.0024,0.18
19.12,0.20,0.75,1.40,0.68,0.0024,0.17
19.25,0.21,0.76,1.41,0.69,0.0023,0.18
19.38,0.24,0.80,1.46,0.73,0.0028,0.22
19.50,0.23,0.82,1.51,0.74,0.0034,0.20
19.62,0.23,0.84,1.56,0.76,0.0038,0.20
19.75,0.23,0.83,1.56,0.76,0.0036,0.20
19.88,0.23,0.84,1.57,0.76,0.0036,0.17
20.00,0.22,0.83,1.59,0.75,0.0037,0.16
20.12,0.19,0.81,1.58,0.73,0.0035,0.15
20.25,0.19,0.80,1.57,0.72,0.0034,0.15
20.38,0.23,0.85,1.64,0.78,0.0038,0.21
20.50,0.20,0.81,1.58,0.73,0.0034,0.21
20.62,0.19,0.81,1.59,0.74,0.0035,0.17
20.75,0.19,0.81,1.58,0.73,0.0034,0.18
20.88,0.19,0.79,1.55,0.72,0.0033,0.17
21.00,0.20,0.80,1.55,0.73,0.0034,0.16
21.12,0.22,0.83,1.57,0.75,0.0034,0.21
21.25,0.21,0.83,1.59,0.75,0.0031,0.19
21.38,0.22,0.85,1.66,0.78,0.0034,0.19
21.50,0.20,0.87,1.74,0.79,0.0037,0.19
21.62,0.19,0.86,1.72,0.78,0.0036,0.17
21.75,0.17,0.84,1.70,0.76,0.0037,0.17
21.88,0.18,0.86,1.73,0.77,0.0038,0.17
22.00,0.19,0.84,1.63,0.76,0.0035,0.17
22.12,0.20,0.81,1.51,0.73,0.0034,0.19
22.25,0.21,0.80,1.47,0.72,0.0028,0.19
22.38,0.21,0.79,1.48,0.72,0.0030,0.19
22.50,0.20,0.79,1.49,0.71,0.0032,0.19
22.62,0.20,0.77,1.46,0.70,0.0029,0.18
22.75,0.22,0.82,1.56,0.74,0.0034,0.20
22.88,0.23,0.83,1.57,0.76,0.0034,0.17
23.00,0.23,0.83,1.59,0.76,0.0034,0.18
23.12,0.23,0.83,1.57,0.76,0.0035,0.16
23.25,0.23,0.82,1.54,0.75,0.0034,0.17
23.38,0.22,0.79,1.46,0.72,0.0031,0.19
23.50,0.21,0.76,1.40,0.69,0.0026,0.20
23.62,0.22,0.76,1.38,0.69,0.0027,0.15
23.75,0.25,0.83,1.51,0.76,0.0031,0.22
23.88,0.21,0.79,1.50,0.72,0.0027,0.21
24.00,0.20,0.79,1.51,0.72,0.0026,0.18
24.12,0.20,0.79,1.50,0.72,0.0028,0.18
24.25,0.20,0.80,1.53,0.72,0.0030,0.19
24.38,0.23,0.81,1.53,0.74,0.0031,0.21
24.50,0.22,0.80,1.51,0.73,0.0032,0.17
24.62,0.23,0.82,1.55,0.75,0.0035,0.17
24.75,0.23,0.83,1.59,0.76,0.0035,0.18
24.88,0.22,0.84,1.62,0.76,0.0035,0.18
25.00,0.21,0.83,1.63,0.76,0.0035,0.17
25.12,0.20,0.82,1.61,0.74,0.0034,0.18
25.25,0.20,0.85,1.66,0.77,0.0035,0.17
25.38,0.19,0.84,1.66,0.76,0.0036,0.15
25.50,0.19,0.84,1.67,0.76,0.0036,0.13
25.62,0.20,0.84,1.66,0.76,0.0036,0.13
25.75,0.19,0.84,1.65,0.76,0.0035,0.16
25.88,0.19,0.83,1.63,0.76,0.0034,0.18
26.00,0.19,0.83,1.65,0.75,0.0033,0.20
26.12,0.22,0.86,1.68,0.78,0.0036,0.23
26.25,0.21,0.86,1.68,0.78,0.0036,0.18
26.38,0.21,0.87,1.72,0.79,0.0037,0.15
26.50,0.22,0.87,1.71,0.79,0.0038,0.18
26.62,0.20,0.85,1.71,0.78,0.0037,0.20
26.75,0.19,0.83,1.67,0.76,0.0036,0.20
26.88,0.23,0.89,1.73,0.81,0.0040,0.24
27.00,0.18,0.82,1.64,0.74,0.0034,0.21
27.12,0.20,0.85,1.66,0.77,0.0035,0.17
27.25,0.18,0.81,1.63,0.74,0.0033,0.16
27.38,0.18,0.81,1.62,0.74,0.0034,0.14
27.50,0.18,0.82,1.64,0.74,0.0034,0.14
27.62,0.18,0.82,1.63,0.74,0.0034,0.16
27.75,0.21,0.85,1.66,0.77,0.0035,0.19
27.88,0.21,0.84,1.66,0.77,0.0036,0.17
28.00,0.21,0.84,1.65,0.77,0.0035,0.17
28.12,0.20,0.83,1.64,0.75,0.0035,0.15
28.25,0.20,0.84,1.67,0.77,0.0036,0.17
28.38,0.18,0.83,1.66,0.75,0.0035,0.20
28.50,0.17,0.82,1.66,0.74,0.0035,0.20
28.62,0.18,0.85,1.71,0.77,0.0037,0.20
28.75,0.18,0.85,1.71,0.77,0.0037,0.17
28.88,0.18,0.85,1.70,0.77,0.0037,0.16
29.00,0.18,0.85,1.69,0.77,0.0037,0.15
29.12,0.19,0.86,1.69,0.77,0.0036,0.16
29.25,0.18,0.83,1.67,0.75,0.0034,0.17
29.38,0.21,0.86,1.69,0.78,0.0036,0.19
29.50,0.21,0.85,1.68,0.78,0.0036,0.16
29.62,0.21,0.85,1.68,0.77,0.0036,0.17
29.75,0.21,0.84,1.66,0.77,0.0037,0.18
29.88,0.21,0.83,1.62,0.75,0.0037,0.17
30.00,0.20,0.83,1.62,0.75,0.0036,0.16
30.12,0.19,0.80,1.56,0.73,0.0031,0.20
30.25,0.19,0.79,1.55,0.72,0.0028,0.18
30.38,0.23,0.87,1.66,0.79,0.0037,0.23
30.50,0.19,0.84,1.67,0.76,0.0035,0.23
30.62,0.18,0.84,1.70,0.76,0.0035,0.17
30.75,0.18,0.84,1.68,0.76,0.0035,0.15
30.88,0.18,0.83,1.68,0.75,0.0035,0.14
31.00,0.17,0.83,1.68,0.75,0.0034,0.15
31.12,0.20,0.86,1.70,0.78,0.0037,0.19
31.25,0.21,0.85,1.68,0.77,0.0036,0.17
31.38,0.23,0.81,1.51,0.74,0.0032,0.20
31.50,0.23,0.79,1.46,0.72,0.0025,0.20
31.62,0.24,0.81,1.45,0.73,0.0034,0.21
31.75,0.21,0.78,1.46,0.71,0.0034,0.19
31.88,0.20,0.77,1.41,0.70,0.0032,0.22
32.00,0.20,0.74,1.36,0.67,0.0022,0.19
32.12,0.20,0.74,1.37,0.67,0.0020,0.17
32.25,0.19,0.74,1.38,0.67,0.0020,0.16
32.38,0.19,0.75,1.38,0.68,0.0023,0.16
32.50,0.20,0.76,1.40,0.69,0.0029,0.16
32.62,0.19,0.77,1.45,0.70,0.0032,0.17
32.75,0.23,0.82,1.51,0.74,0.0036,0.20
32.88,0.23,0.82,1.52,0.74,0.0035,0.16
33.00,0.23,0.83,1.55,0.75,0.0037,0.18
33.12,0.23,0.84,1.60,0.76,0.0037,0.19
33.25,0.22,0.83,1.60,0.75,0.0037,0.20
33.38,0.20,0.80,1.57,0.73,0.0036,0.20
33.50,0.18,0.77,1.52,0.70,0.0033,0.18
33.62,0.18,0.78,1.53,0.70,0.0033,0.16
33.75,0.22,0.83,1.58,0.75,0.0036,0.21
33.88,0.19,0.79,1.55,0.72,0.0033,0.21
34.00,0.19,0.79,1.53,0.71,0.0033,0.17
34.12,0.18,0.79,1.53,0.71,0.0031,0.17
34.25,0.19,0.78,1.51,0.71,0.0030,0.17
34.38,0.22,0.83,1.58,0.75,0.0032,0.17
34.50,0.21,0.85,1.66,0.77,0.0036,0.15
34.62,0.20,0.85,1.67,0.77,0.0036,0.14
34.75,0.20,0.84,1.67,0.76,0.0036,0.16
34.88,0.19,0.84,1.68,0.77,0.0036,0.17
35.00,0.20,0.83,1.62,0.75,0.0034,0.20
35.12,0.19,0.78,1.47,0.70,0.0032,0.23
35.25,0.19,0.77,1.43,0.69,0.0025,0.23
35.38,0.19,0.77,1.43,0.70,0.0025,0.16
35.50,0.20,0.79,1.47,0.71,0.0032,0.19
35.62,0.20,0.80,1.51,0.72,0.0034,0.21
35.75,0.20,0.80,1.55,0.73,0.0034,0.19
35.88,0.19,0.79,1.54,0.72,0.0033,0.18
36.00,0.19,0.78,1.52,0.71,0.0032,0.15
36.12,0.22,0.81,1.53,0.74,0.0035,0.18
36.25,0.22,0.81,1.51,0.73,0.0034,0.15
36.38,0.23,0.79,1.46,0.72,0.0032,0.16
36.50,0.23,0.77,1.39,0.70,0.0024,0.18
36.62,0.21,0.75,1.36,0.68,0.0024,0.17
36.75,0.21,0.75,1.36,0.68,0.0025,0.21
36.88,0.25,0.82,1.49,0.75,0.0032,0.27
37.00,0.19,0.74,1.42,0.67,0.0025,0.26
37.12,0.22,0.77,1.46,0.70,0.0028,0.19
37.25,0.20,0.78,1.49,0.71,0.0030,0.20
37.38,0.20,0.78,1.49,0.71,0.0029,0.18
37.50,0.20,0.79,1.52,0.72,0.0031,0.19
37.62,0.20,0.80,1.54,0.73,0.0033,0.19
37.75,0.21,0.83,1.59,0.75,0.0035,0.21
37.88,0.21,0.83,1.60,0.75,0.0035,0.16
38.00,0.21,0.83,1.60,0.75,0.0035,0.14
38.12,0.21,0.83,1.61,0.75,0.0035,0.15
38.25,0.20,0.82,1.60,0.75,0.0035,0.15
38.38,0.19,0.81,1.59,0.74,0.0035,0.17
38.50,0.18,0.80,1.59,0.73,0.0034,0.18
38.62,0.19,0.83,1.63,0.75,0.0036,0.19
38.75,0.18,0.83,1.63,0.75,0.0036,0.17
38.88,0.17,0.80,1.59,0.73,0.0035,0.17
39.00,0.18,0.81,1.60,0.74,0.0033,0.15
39.12,0.18,0.81,1.60,0.74,0.0033,0.17
39.25,0.18,0.81,1.60,0.73,0.0032,0.18
39.38,0.21,0.85,1.68,0.78,0.0036,0.22
39.50,0.21,0.86,1.70,0.78,0.0037,0.18
39.62,0.21,0.86,1.70,0.78,0.0037,0.16
39.75,0.21,0.86,1.69,0.78,0.0037,0.15
39.88,0.20,0.84,1.67,0.77,0.0037,0.16
40.00,0.19,0.83,1.67,0.75,0.0037,0.17
40.12,0.17,0.82,1.65,0.74,0.0034,0.18
40.25,0.16,0.80,1.62,0.73,0.0034,0.18
40.38,0.20,0.85,1.68,0.77,0.0037,0.21
40.50,0.16,0.80,1.62,0.72,0.0033,0.22
40.62,0.16,0.79,1.60,0.71,0.0033,0.18
40.75,0.16,0.79,1.59,0.71,0.0033,0.14
40.88,0.16,0.79,1.59,0.72,0.0033,0.17
41.00,0.17,0.80,1.60,0.72,0.0034,0.16
41.12,0.19,0.82,1.62,0.74,0.0035,0.20
41.25,0.18,0.80,1.58,0.72,0.0035,0.16
41.38,0.17,0.75,1.50,0.68,0.0035,0.16
41.50,0.14,0.67,1.34,0.60,0.0034,0.14
41.62,0.10,0.55,1.12,0.50,0.0034,0.14
41.75,0.06,0.38,0.84,0.34,0.0033,0.16
41.88,0.07,0.51,1.08,0.46,0.0043,0.18
42.00,0.11,0.76,1.49,0.68,0.0043,0.22
42.12,0.17,0.99,1.92,0.88,0.0044,0.27
42.25,0.20,1.20,2.29,1.07,0.0055,0.31
42.38,0.22,1.33,2.53,1.18,0.0066,0.31
42.50,0.23,1.35,2.57,1.20,0.0068,0.28
42.62,0.23,1.35,2.58,1.20,0.0068,0.27
42.75,0.26,1.37,2.61,1.23,0.0073,0.29
42.88,0.26,1.39,2.62,1.24,0.0071,0.25
43.00,0.26,1.39,2.62,1.24,0.0070,0.26
43.12,0.27,1.38,2.59,1.23,0.0069,0.29
43.25,0.26,1.36,2.55,1.21,0.0063,0.31
43.38,0.25,1.34,2.53,1.19,0.0066,0.32
43.50,0.23,1.32,2.51,1.17,0.0066,0.33
43.62,0.27,1.43,2.71,1.28,0.0076,0.37
43.75,0.30,1.46,2.75,1.31,0.0080,0.38
43.88,0.26,1.40,2.67,1.25,0.0073,0.37
44.00,0.28,1.42,2.68,1.27,0.0074,0.31
44.12,0.26,1.42,2.68,1.27,0.0076,0.31
44.25,0.29,1.43,2.69,1.28,0.0076,0.32
44.38,0.27,1.39,2.59,1.24,0.0070,0.38
44.50,0.28,1.34,2.45,1.19,0.0058,0.31
44.62,0.28,1.34,2.43,1.19,0.0057,0.26
44.75,0.28,1.39,2.54,1.24,0.0069,0.32
44.88,0.28,1.35,2.44,1.20,0.0067,0.32
45.00,0.26,1.31,2.36,1.16,0.0064,0.34
45.12,0.25,1.28,2.32,1.14,0.0054,0.34
45.25,0.25,1.30,2.36,1.15,0.0056,0.32
45.38,0.25,1.29,2.34,1.15,0.0056,0.31
45.50,0.25,1.29,2.34,1.15,0.0061,0.25
45.62,0.25,1.30,2.39,1.16,0.0066,0.31
45.75,0.25,1.33,2.46,1.18,0.0068,0.31
45.88,0.26,1.33,2.45,1.18,0.0066,0.32
46.00,0.24,1.32,2.46,1.18,0.0065,0.29
46.12,0.28,1.37,2.52,1.22,0.0070,0.30
46.25,0.27,1.36,2.54,1.21,0.0070,0.26
46.38,0.27,1.36,2.54,1.22,0.0070,0.23
46.50,0.27,1.37,2.55,1.22,0.0070,0.26
46.62,0.26,1.36,2.53,1.21,0.0068,0.29
46.75,0.25,1.35,2.52,1.20,0.0068,0.31
46.88,0.34,1.52,2.78,1.36,0.0086,0.47
47.00,0.31,1.43,2.61,1.27,0.0078,0.42
47.12,0.31,1.44,2.63,1.28,0.0075,0.38
47.25,0.29,1.38,2.51,1.23,0.0074,0.33
47.38,0.29,1.40,2.55,1.25,0.0069,0.35
47.50,0.28,1.41,2.63,1.26,0.0070,0.34
47.62,0.29,1.45,2.72,1.29,0.0076,0.33
47.75,0.25,1.38,2.64,1.23,0.0068,0.39
47.88,0.25,1.37,2.63,1.22,0.0067,0.28
48.00,0.25,1.37,2.60,1.22,0.0069,0.25
48.12,0.26,1.34,2.50,1.19,0.0066,0.27
48.25,0.26,1.31,2.39,1.17,0.0065,0.27
48.38,0.25,1.28,2.34,1.14,0.0055,0.30
48.50,0.24,1.27,2.33,1.13,0.0055,0.29
48.62,0.25,1.32,2.42,1.17,0.0064,0.34
48.75,0.25,1.33,2.44,1.18,0.0064,0.30
48.88,0.25,1.35,2.52,1.20,0.0067,0.33
49.00,0.24,1.33,2.49,1.19,0.0065,0.31
49.12,0.25,1.34,2.49,1.19,0.0067,0.27
49.25,0.25,1.34,2.48,1.19,0.0067,0.32
49.38,0.29,1.35,2.47,1.21,0.0068,0.35
49.50,0.29,1.35,2.44,1.21,0.0065,0.32
49.62,0.29,1.33,2.38,1.19,0.0062,0.33
49.75,0.31,1.32,2.32,1.18,0.0062,0.30
49.88,0.30,1.33,2.38,1.19,0.0061,0.29
50.00,0.27,1.30,2.39,1.16,0.0061,0.27
50.12,0.26,1.29,2.39,1.15,0.0055,0.27
50.25,0.30,1.40,2.55,1.25,0.0066,0.36
50.38,0.37,1.62,2.94,1.45,0.0080,0.49
50.50,0.30,1.45,2.64,1.29,0.0068,0.47
50.62,0.31,1.40,2.56,1.26,0.0069,0.38
50.75,0.29,1.38,2.53,1.23,0.0070,0.34
50.88,0.29,1.39,2.55,1.24,0.0074,0.27
51.00,0.24,1.34,2.51,1.19,0.0065,0.37
51.12,0.27,1.36,2.56,1.22,0.0067,0.32
51.25,0.27,1.37,2.58,1.23,0.0065,0.31
51.38,0.26,1.36,2.57,1.22,0.0068,0.30
51.50,0.26,1.36,2.57,1.22,0.0066,0.28
51.62,0.26,1.36,2.56,1.21,0.0067,0.27
51.75,0.24,1.33,2.54,1.19,0.0065,0.26
51.88,0.24,1.36,2.57,1.21,0.0067,0.28
52.00,0.24,1.35,2.55,1.20,0.0065,0.27
52.12,0.24,1.36,2.56,1.21,0.0066,0.28
52.25,0.23,1.36,2.57,1.21,0.0065,0.30
52.38,0.23,1.36,2.59,1.21,0.0065,0.29
52.50,0.23,1.34,2.57,1.19,0.0067,0.31
52.62,0.22,1.31,2.51,1.16,0.0063,0.28
52.75,0.26,1.36,2.57,1.21,0.0066,0.31
52.88,0.25,1.35,2.57,1.21,0.0064,0.31
53.00,0.26,1.36,2.59,1.22,0.0066,0.29
53.12,0.26,1.37,2.59,1.22,0.0066,0.30
53.25,0.25,1.37,2.59,1.22,0.0068,0.29
53.38,0.24,1.36,2.56,1.21,0.0066,0.28
53.50,0.23,1.34,2.55,1.19,0.0063,0.26
53.62,0.28,1.46,2.73,1.30,0.0076,0.36
53.75,0.32,1.48,2.76,1.33,0.0082,0.36
53.88,0.27,1.41,2.65,1.26,0.0073,0.36
54.00,0.29,1.42,2.65,1.27,0.0073,0.33
54.12,0.26,1.41,2.65,1.26,0.0073,0.34
54.25,0.28,1.42,2.65,1.27,0.0074,0.33
54.38,0.24,1.34,2.55,1.20,0.0065,0.41
54.50,0.23,1.34,2.56,1.20,0.0064,0.25
54.62,0.25,1.36,2.58,1.21,0.0067,0.29
54.75,0.24,1.36,2.59,1.21,0.0066,0.28
54.88,0.25,1.36,2.58,1.21,0.0066,0.29
55.00,0.23,1.35,2.58,1.20,0.0065,0.28
55.12,0.22,1.33,2.56,1.18,0.0064,0.27
55.25,0.23,1.38,2.59,1.22,0.0067,0.29
55.38,0.21,1.35,2.61,1.20,0.0065,0.26
55.50,0.22,1.36,2.62,1.21,0.0065,0.25
55.62,0.22,1.36,2.59,1.21,0.0065,0.27
55.75,0.23,1.37,2.59,1.21,0.0067,0.29
55.88,0.23,1.35,2.57,1.20,0.0068,0.33
56.00,0.23,1.34,2.55,1.19,0.0066,0.31
56.12,0.27,1.36,2.56,1.22,0.0068,0.34
56.25,0.26,1.33,2.47,1.18,0.0064,0.27
56.38,0.27,1.36,2.50,1.21,0.0063,0.30
56.50,0.27,1.36,2.54,1.22,0.0068,0.31
56.62,0.25,1.37,2.58,1.22,0.0069,0.33
56.75,0.24,1.35,2.59,1.20,0.0065,0.30
56.88,0.32,1.51,2.82,1.35,0.0082,0.44
57.00,0.29,1.42,2.67,1.27,0.0075,0.37
57.12,0.29,1.45,2.74,1.30,0.0076,0.30
57.25,0.27,1.41,2.67,1.25,0.0073,0.30
57.38,0.28,1.41,2.67,1.26,0.0073,0.27
57.50,0.29,1.38,2.52,1.23,0.0072,0.33
57.62,0.31,1.39,2.48,1.24,0.0064,0.34
57.75,0.30,1.37,2.43,1.22,0.0067,0.45
57.88,0.29,1.36,2.46,1.21,0.0072,0.35
58.00,0.28,1.30,2.32,1.15,0.0066,0.33
58.12,0.27,1.29,2.32,1.15,0.0054,0.30
58.25,0.27,1.29,2.32,1.15,0.0054,0.31
58.38,0.25,1.27,2.30,1.13,0.0053,0.32
58.50,0.25,1.28,2.33,1.14,0.0057,0.33
58.62,0.25,1.32,2.39,1.17,0.0064,0.32
58.75,0.25,1.34,2.45,1.19,0.0069,0.29
58.88,0.26,1.35,2.46,1.20,0.0069,0.28
59.00,0.25,1.34,2.47,1.19,0.0070,0.27
59.12,0.25,1.34,2.48,1.19,0.0070,0.26
59.25,0.24,1.33,2.50,1.18,0.0070,0.27
59.38,0.27,1.36,2.51,1.21,0.0073,0.32
59.50,0.27,1.36,2.52,1.21,0.0071,0.29
59.62,0.27,1.35,2.53,1.21,0.0071,0.30
59.75,0.27,1.35,2.53,1.21,0.0070,0.28
59.88,0.26,1.35,2.50,1.20,0.0072,0.24
60.00,0.26,1.35,2.51,1.21,0.0070,0.31
