t,meanR,meanG,meanB,brightness,litFrac,motion
281.25,9.27,9.90,10.15,9.78,0.0654,1.67
281.38,5.54,6.18,6.60,6.08,0.0590,3.86
281.50,2.41,3.09,3.61,2.98,0.0289,3.23
281.62,2.41,3.10,3.64,2.99,0.0286,0.90
281.75,2.28,2.97,3.51,2.86,0.0265,1.07
281.88,2.32,3.19,3.86,3.05,0.0286,1.19
282.00,2.27,3.10,3.75,2.97,0.0287,1.12
282.12,2.22,3.01,3.62,2.88,0.0278,1.08
282.25,2.14,2.92,3.51,2.80,0.0274,1.03
282.38,2.10,2.88,3.46,2.75,0.0269,0.84
282.50,2.23,2.94,3.51,2.83,0.0266,0.98
282.62,2.28,2.95,3.50,2.85,0.0264,1.12
282.75,2.55,3.24,3.80,3.13,0.0289,1.37
282.88,2.51,3.19,3.77,3.09,0.0285,1.05
283.00,2.49,3.19,3.75,3.08,0.0291,0.96
283.12,2.48,3.17,3.74,3.07,0.0286,0.86
283.25,2.43,3.11,3.62,3.00,0.0282,0.82
283.38,2.33,2.98,3.44,2.88,0.0272,0.96
283.50,2.24,2.88,3.33,2.78,0.0259,0.98
283.62,2.23,2.98,3.55,2.86,0.0266,1.01
283.75,2.38,3.15,3.77,3.03,0.0285,1.16
283.88,2.23,2.97,3.56,2.86,0.0271,1.20
284.00,2.12,2.88,3.53,2.77,0.0264,1.02
284.12,2.06,2.79,3.42,2.68,0.0259,0.94
284.25,2.11,2.82,3.37,2.71,0.0258,0.86
284.38,2.33,3.02,3.56,2.92,0.0278,1.18
284.50,2.40,3.08,3.58,2.97,0.0281,1.07
284.62,2.45,3.11,3.57,3.00,0.0281,1.09
284.75,2.44,3.08,3.50,2.97,0.0283,1.00
284.88,2.45,3.07,3.47,2.97,0.0281,0.95
285.00,2.34,2.97,3.40,2.87,0.0273,0.90
285.12,2.28,2.92,3.38,2.82,0.0261,0.82
285.25,2.29,3.08,3.65,2.95,0.0274,0.97
285.38,2.31,3.08,3.63,2.96,0.0275,0.94
285.50,2.31,3.08,3.65,2.96,0.0277,1.05
285.62,2.27,3.04,3.63,2.92,0.0275,1.08
285.75,2.20,2.97,3.55,2.85,0.0270,1.06
285.88,2.13,2.86,3.41,2.74,0.0260,1.06
286.00,2.02,2.72,3.24,2.61,0.0251,0.82
286.12,2.39,3.09,3.65,2.98,0.0276,1.23
286.25,2.42,3.11,3.69,3.01,0.0284,1.05
286.38,2.41,3.14,3.73,3.03,0.0283,1.04
286.50,2.43,3.14,3.73,3.03,0.0286,1.03
286.62,2.31,3.03,3.61,2.92,0.0277,0.99
286.75,2.08,2.77,3.35,2.67,0.0253,0.99
286.88,2.11,2.86,3.55,2.75,0.0243,0.99
287.00,1.48,2.15,2.77,2.05,0.0184,1.03
287.12,0.97,1.45,1.91,1.38,0.0112,1.00
287.25,0.23,0.48,0.79,0.45,0.0031,0.98
287.38,0.79,1.22,1.68,1.16,0.0097,0.86
287.50,1.38,1.99,2.59,1.90,0.0162,0.92
287.62,1.57,2.22,2.89,2.13,0.0185,0.94
287.75,1.68,2.36,3.07,2.27,0.0208,1.04
287.88,1.81,2.51,3.22,2.42,0.0225,1.07
288.00,1.82,2.52,3.25,2.42,0.0232,0.95
288.12,1.81,2.51,3.23,2.41,0.0226,0.86
288.25,1.80,2.50,3.22,2.40,0.0225,0.83
288.38,1.79,2.50,3.21,2.40,0.0226,0.87
288.50,1.77,2.48,3.19,2.38,0.0223,0.92
288.62,1.75,2.48,3.24,2.38,0.0229,1.03
288.75,1.74,2.46,3.21,2.36,0.0227,1.05
288.88,1.72,2.44,3.18,2.34,0.0222,1.04
289.00,1.65,2.36,3.09,2.26,0.0219,1.04
289.12,1.61,2.33,3.05,2.23,0.0216,0.78
289.25,1.70,2.42,3.16,2.32,0.0225,1.00
289.38,1.77,2.50,3.22,2.39,0.0224,1.06
289.50,1.81,2.55,3.28,2.44,0.0231,1.10
289.62,1.78,2.50,3.22,2.40,0.0230,1.04
289.75,1.77,2.47,3.21,2.38,0.0228,0.97
289.88,1.75,2.47,3.22,2.37,0.0226,0.93
290.00,1.77,2.48,3.21,2.38,0.0230,0.79
290.12,1.80,2.51,3.24,2.41,0.0229,0.81
290.25,1.79,2.50,3.22,2.40,0.0226,0.92
290.38,10.34,10.94,11.31,10.84,0.0657,8.53
290.50,10.31,10.91,11.30,10.81,0.0657,0.54
290.62,10.31,10.90,11.26,10.80,0.0655,0.52
290.75,8.84,9.43,9.87,9.33,0.0646,1.69
290.88,4.90,5.59,6.18,5.49,0.0568,3.98
291.00,1.71,2.41,3.14,2.31,0.0224,3.39
291.12,1.82,2.53,3.27,2.43,0.0228,1.11
291.25,1.80,2.51,3.25,2.42,0.0227,1.16
291.38,1.80,2.51,3.22,2.41,0.0227,1.10
291.50,1.75,2.45,3.14,2.35,0.0223,1.01
291.62,1.75,2.47,3.20,2.37,0.0229,0.95
291.75,1.75,2.48,3.22,2.38,0.0228,0.82
291.88,1.78,2.50,3.27,2.40,0.0225,0.77
292.00,1.77,2.50,3.25,2.40,0.0227,0.88
292.12,1.77,2.48,3.24,2.38,0.0228,0.95
292.25,1.81,2.54,3.31,2.44,0.0233,1.06
292.38,1.81,2.51,3.26,2.42,0.0233,1.12
292.50,1.77,2.47,3.22,2.38,0.0227,1.12
292.62,1.68,2.35,3.00,2.25,0.0220,1.01
292.75,1.70,2.34,2.97,2.25,0.0214,0.83
292.88,1.78,2.45,3.08,2.36,0.0226,1.08
293.00,1.81,2.48,3.14,2.39,0.0228,1.10
293.12,1.80,2.46,3.11,2.37,0.0223,1.09
293.25,1.78,2.43,3.03,2.33,0.0218,1.00
293.38,1.76,2.41,3.03,2.32,0.0214,0.95
293.50,1.74,2.40,3.01,2.30,0.0216,0.86
293.62,1.75,2.41,3.01,2.31,0.0214,0.76
293.75,1.76,2.42,3.04,2.32,0.0216,0.81
293.88,3.30,8.39,12.07,7.57,0.0626,5.37
294.00,2.61,8.16,12.21,7.27,0.0624,0.72
294.12,3.29,8.40,12.13,7.58,0.0626,0.78
294.25,2.47,7.18,10.68,6.43,0.0607,1.37
294.38,2.66,4.99,6.75,4.62,0.0493,2.63
294.50,1.67,2.43,3.16,2.32,0.0221,2.48
294.62,2.33,3.02,3.66,2.92,0.0254,1.27
294.75,1.79,2.52,3.24,2.42,0.0224,1.32
294.88,2.37,3.04,3.68,2.94,0.0252,1.35
295.00,1.81,2.52,3.22,2.42,0.0224,1.28
295.12,2.31,2.97,3.60,2.87,0.0249,1.24
295.25,1.81,2.52,3.22,2.42,0.0230,1.12
295.38,2.36,3.01,3.64,2.92,0.0255,1.04
295.50,1.85,2.55,3.23,2.45,0.0229,1.00
295.62,2.31,2.99,3.62,2.89,0.0247,1.08
295.75,1.79,2.55,3.30,2.44,0.0230,1.20
295.88,2.30,3.06,3.80,2.95,0.0261,1.28
296.00,1.81,2.62,3.41,2.50,0.0232,1.34
296.12,2.23,2.99,3.73,2.88,0.0250,1.24
296.25,1.66,2.45,3.24,2.34,0.0224,1.14
296.38,2.26,2.97,3.60,2.87,0.0253,1.14
296.50,1.80,2.56,3.22,2.44,0.0231,1.24
296.62,2.36,3.05,3.66,2.95,0.0257,1.30
296.75,1.83,2.58,3.24,2.47,0.0229,1.30
296.88,2.31,3.02,3.65,2.91,0.0260,1.24
297.00,1.82,2.59,3.28,2.47,0.0235,1.11
297.12,2.23,3.00,3.69,2.88,0.0253,1.04
297.25,1.76,2.56,3.33,2.44,0.0224,0.90
297.38,2.20,2.96,3.67,2.85,0.0251,1.00
297.50,1.77,2.56,3.32,2.45,0.0235,1.05
297.62,2.16,2.92,3.61,2.80,0.0250,1.20
297.75,1.74,2.51,3.21,2.40,0.0227,1.20
297.88,2.10,2.80,3.41,2.70,0.0240,1.23
298.00,1.65,2.37,3.00,2.26,0.0216,1.12
298.12,2.00,2.70,3.31,2.59,0.0237,0.91
298.25,1.68,2.43,3.14,2.32,0.0219,1.08
298.38,2.09,2.81,3.46,2.70,0.0240,1.20
298.50,1.78,2.55,3.25,2.43,0.0222,1.19
298.62,2.08,2.81,3.49,2.71,0.0247,1.13
298.75,1.74,2.49,3.20,2.38,0.0227,1.04
298.88,2.06,2.80,3.47,2.69,0.0247,0.99
299.00,1.80,2.53,3.23,2.43,0.0229,0.85
299.12,2.06,2.78,3.47,2.68,0.0245,0.91
299.25,1.78,2.52,3.24,2.41,0.0228,0.95
299.38,2.03,2.73,3.41,2.63,0.0239,1.14
299.50,1.78,2.51,3.26,2.41,0.0224,1.09
299.62,1.93,2.64,3.38,2.54,0.0238,1.13
299.75,1.65,2.37,3.10,2.27,0.0216,1.04
299.88,1.71,2.42,3.14,2.32,0.0220,0.94
300.00,1.59,2.31,3.05,2.21,0.0211,0.93
300.12,1.85,2.57,3.30,2.47,0.0228,1.04
300.25,1.77,2.51,3.26,2.41,0.0227,1.09
300.38,1.85,2.59,3.32,2.48,0.0232,1.07
300.50,1.71,2.44,3.19,2.34,0.0219,1.01
300.62,1.82,2.57,3.33,2.47,0.0236,0.96
300.75,1.73,2.47,3.23,2.37,0.0228,0.81
300.88,1.77,2.51,3.27,2.41,0.0224,0.78
301.00,1.58,2.29,3.02,2.19,0.0197,0.85
301.12,1.40,2.09,2.79,1.99,0.0170,0.90
301.25,0.97,1.50,2.07,1.43,0.0117,0.92
301.38,0.52,0.87,1.28,0.83,0.0054,0.76
301.50,0.44,1.07,2.01,1.00,0.0109,0.81
301.62,0.30,0.54,0.87,0.51,0.0049,0.58
301.75,0.46,1.10,2.04,1.03,0.0115,0.58
301.88,0.31,0.55,0.88,0.52,0.0051,0.59
302.00,0.44,1.08,2.03,1.02,0.0113,0.58
302.12,0.28,0.52,0.83,0.49,0.0045,0.60
302.25,0.44,1.07,1.99,1.01,0.0108,0.60
302.38,0.34,0.58,0.85,0.55,0.0051,0.59
302.50,0.48,1.11,2.00,1.04,0.0110,0.58
302.62,0.34,0.59,0.85,0.55,0.0049,0.58
302.75,0.48,1.12,2.01,1.05,0.0108,0.58
302.88,0.34,0.58,0.84,0.54,0.0046,0.58
303.00,0.48,1.13,2.03,1.06,0.0107,0.58
303.12,0.34,0.59,0.86,0.56,0.0047,0.59
303.25,0.49,1.14,2.04,1.07,0.0110,0.59
303.38,0.33,0.58,0.86,0.55,0.0047,0.59
303.50,0.50,1.13,2.00,1.06,0.0106,0.59
303.62,0.59,0.70,0.83,0.69,0.0044,0.72
303.75,0.91,1.34,1.97,1.30,0.0106,0.67
303.88,0.77,0.82,0.85,0.81,0.0045,0.56
304.00,0.91,1.32,1.92,1.28,0.0101,0.53
304.12,0.75,0.80,0.81,0.79,0.0043,0.54
304.25,0.91,1.30,1.85,1.26,0.0099,0.53
304.38,0.75,0.80,0.82,0.79,0.0041,0.52
304.50,0.66,1.05,1.60,1.01,0.0091,0.71
304.62,0.23,0.28,0.30,0.27,0.0006,0.79
304.75,0.33,0.71,1.24,0.67,0.0060,0.55
304.88,0.18,0.23,0.24,0.22,0.0007,0.49
305.00,0.31,0.67,1.16,0.62,0.0057,0.45
305.12,0.18,0.20,0.21,0.20,0.0006,0.46
305.25,0.29,0.62,1.07,0.59,0.0051,0.42
305.38,0.15,0.18,0.18,0.18,0.0003,0.44
305.50,0.28,0.59,1.00,0.55,0.0046,0.41
305.62,0.15,0.18,0.18,0.17,0.0002,0.41
305.75,0.26,0.55,0.93,0.52,0.0040,0.38
305.88,0.14,0.17,0.18,0.17,0.0002,0.37
306.00,0.23,0.51,0.88,0.48,0.0037,0.34
306.12,0.11,0.14,0.15,0.14,0.0001,0.37
306.25,0.20,0.47,0.80,0.44,0.0032,0.32
306.38,0.10,0.13,0.14,0.13,0.0000,0.33
306.50,0.18,0.43,0.72,0.40,0.0025,0.29
306.62,0.10,0.12,0.11,0.11,0.0000,0.29
306.75,0.17,0.36,0.59,0.34,0.0013,0.25
306.88,0.09,0.11,0.10,0.10,0.0000,0.25
307.00,0.15,0.32,0.51,0.29,0.0006,0.21
307.12,0.08,0.09,0.09,0.09,0.0000,0.21
307.25,0.13,0.28,0.43,0.25,0.0001,0.18
307.38,0.06,0.08,0.08,0.07,0.0000,0.19
307.50,0.09,0.23,0.34,0.21,0.0000,0.14
307.62,0.04,0.05,0.06,0.05,0.0000,0.15
307.75,0.06,0.17,0.25,0.15,0.0000,0.11
307.88,0.03,0.04,0.03,0.03,0.0000,0.12
308.00,0.04,0.08,0.11,0.07,0.0000,0.05
308.12,0.01,0.01,0.01,0.01,0.0000,0.05
308.25,0.00,0.00,0.00,0.00,0.0000,0.01
