t,meanR,meanG,meanB,brightness,litFrac,motion
120.12,0.36,1.41,2.61,1.27,0.0109,0.43
120.25,0.35,1.38,2.55,1.25,0.0110,0.40
120.38,0.40,1.49,2.73,1.35,0.0121,0.41
120.50,0.36,1.44,2.63,1.30,0.0116,0.48
120.62,0.36,1.46,2.71,1.32,0.0117,0.43
120.75,0.37,1.48,2.74,1.33,0.0120,0.45
120.88,0.36,1.44,2.67,1.30,0.0115,0.41
121.00,0.37,1.44,2.66,1.30,0.0118,0.37
121.12,0.40,1.48,2.70,1.34,0.0120,0.38
121.25,0.39,1.45,2.68,1.31,0.0118,0.32
121.38,0.39,1.46,2.69,1.32,0.0115,0.31
121.50,0.39,1.45,2.64,1.31,0.0112,0.34
121.62,0.39,1.45,2.65,1.31,0.0114,0.41
121.75,0.36,1.43,2.64,1.29,0.0115,0.43
121.88,0.36,1.44,2.68,1.30,0.0117,0.45
122.00,0.35,1.43,2.67,1.29,0.0116,0.38
122.12,0.35,1.42,2.65,1.28,0.0114,0.30
122.25,0.38,1.45,2.68,1.31,0.0117,0.38
122.38,0.38,1.48,2.73,1.34,0.0119,0.41
122.50,0.38,1.49,2.75,1.34,0.0120,0.44
122.62,0.38,1.46,2.71,1.32,0.0117,0.42
122.75,0.43,1.47,2.62,1.33,0.0114,0.47
122.88,0.43,1.45,2.57,1.32,0.0110,0.37
123.00,0.44,1.46,2.56,1.32,0.0116,0.34
123.12,0.44,1.47,2.61,1.34,0.0114,0.34
123.25,0.43,1.44,2.55,1.31,0.0110,0.39
123.38,0.41,1.44,2.55,1.30,0.0109,0.42
123.50,0.40,1.42,2.52,1.28,0.0106,0.43
123.62,0.38,1.39,2.48,1.25,0.0103,0.44
123.75,0.43,1.45,2.56,1.31,0.0111,0.47
123.88,0.37,1.35,2.40,1.22,0.0103,0.42
124.00,0.38,1.39,2.50,1.25,0.0109,0.35
124.12,0.39,1.41,2.55,1.28,0.0112,0.39
124.25,0.38,1.43,2.60,1.29,0.0109,0.41
124.38,0.43,1.49,2.68,1.35,0.0114,0.48
124.50,0.42,1.48,2.67,1.34,0.0114,0.39
124.62,0.42,1.47,2.65,1.33,0.0116,0.37
124.75,0.42,1.48,2.66,1.34,0.0119,0.35
124.88,0.42,1.48,2.67,1.34,0.0118,0.31
125.00,0.41,1.47,2.67,1.33,0.0116,0.36
125.12,0.39,1.46,2.65,1.32,0.0118,0.39
125.25,0.40,1.51,2.72,1.36,0.0122,0.45
125.38,0.38,1.47,2.66,1.33,0.0118,0.45
125.50,0.38,1.46,2.63,1.31,0.0116,0.42
125.62,0.36,1.40,2.51,1.26,0.0107,0.39
125.75,0.36,1.42,2.57,1.27,0.0110,0.32
125.88,0.37,1.44,2.66,1.30,0.0114,0.40
126.00,0.37,1.44,2.69,1.30,0.0114,0.42
126.12,0.41,1.50,2.77,1.36,0.0120,0.47
126.25,0.41,1.50,2.75,1.36,0.0119,0.38
126.38,0.41,1.48,2.70,1.34,0.0117,0.37
126.50,0.42,1.46,2.58,1.32,0.0116,0.36
126.62,0.40,1.43,2.55,1.30,0.0110,0.35
126.75,0.38,1.42,2.53,1.28,0.0108,0.37
126.88,0.47,1.55,2.75,1.41,0.0122,0.52
127.00,0.37,1.43,2.58,1.29,0.0114,0.55
127.12,0.39,1.40,2.49,1.26,0.0110,0.48
127.25,0.30,1.16,2.12,1.05,0.0085,0.51
127.38,0.22,0.89,1.62,0.80,0.0053,0.39
127.50,0.15,0.57,1.04,0.51,0.0026,0.33
127.62,0.05,0.20,0.43,0.18,0.0026,0.31
127.75,10.62,11.02,11.11,10.94,0.0649,10.74
127.88,10.09,10.77,11.09,10.65,0.0642,0.50
128.00,9.92,10.69,11.09,10.56,0.0642,0.62
128.12,7.49,8.38,8.93,8.23,0.0626,2.64
128.25,3.53,4.57,5.37,4.41,0.0519,3.98
128.38,1.16,2.19,3.08,2.04,0.0184,2.57
128.50,1.06,2.08,3.01,1.93,0.0172,0.73
128.62,1.11,2.27,3.30,2.10,0.0193,0.75
128.75,1.11,2.26,3.31,2.09,0.0190,0.64
128.88,1.10,2.27,3.30,2.09,0.0189,0.71
129.00,1.09,2.28,3.34,2.10,0.0195,0.80
129.12,1.08,2.24,3.29,2.07,0.0190,0.86
129.25,1.03,2.14,3.14,1.97,0.0177,0.87
129.38,1.24,2.27,3.23,2.12,0.0190,0.97
129.50,1.23,2.29,3.26,2.14,0.0193,0.61
129.62,1.25,2.36,3.39,2.20,0.0201,0.78
129.75,1.30,2.41,3.43,2.25,0.0202,0.82
129.88,1.32,2.42,3.44,2.26,0.0203,0.79
130.00,1.21,2.30,3.33,2.14,0.0197,0.90
130.12,1.08,2.18,3.19,2.02,0.0183,0.82
130.25,1.07,2.24,3.38,2.08,0.0191,0.75
130.38,1.15,2.36,3.52,2.19,0.0203,0.73
130.50,1.10,2.25,3.37,2.09,0.0193,0.74
130.62,1.10,2.27,3.40,2.10,0.0193,0.75
130.75,1.10,2.30,3.43,2.13,0.0193,0.86
130.88,1.24,2.40,3.52,2.23,0.0196,1.08
131.00,1.25,2.36,3.40,2.20,0.0205,1.15
131.12,1.24,2.31,3.34,2.16,0.0201,1.21
131.25,1.16,2.20,3.20,2.05,0.0194,0.78
131.38,1.18,2.28,3.30,2.12,0.0202,0.76
131.50,1.17,2.27,3.32,2.11,0.0197,0.80
131.62,1.17,2.27,3.32,2.11,0.0195,0.82
131.75,1.09,2.19,3.22,2.03,0.0185,0.86
131.88,1.07,2.29,3.41,2.11,0.0198,0.88
132.00,1.05,2.26,3.38,2.09,0.0195,0.69
132.12,1.07,2.26,3.36,2.08,0.0192,0.61
132.25,1.09,2.29,3.39,2.11,0.0197,0.62
132.38,1.08,2.26,3.37,2.09,0.0192,0.68
132.50,1.07,2.24,3.31,2.07,0.0189,0.83
132.62,1.09,2.22,3.25,2.05,0.0185,0.90
132.75,1.30,2.39,3.40,2.23,0.0199,1.07
132.88,1.28,2.33,3.30,2.18,0.0196,0.79
133.00,1.23,2.25,3.22,2.10,0.0188,0.73
133.12,1.21,2.27,3.27,2.12,0.0191,0.66
133.25,1.22,2.33,3.37,2.17,0.0197,0.76
133.38,1.16,2.26,3.32,2.10,0.0194,0.90
133.50,1.04,2.15,3.21,1.99,0.0181,0.89
133.62,1.07,2.28,3.49,2.11,0.0197,0.89
133.75,1.10,2.37,3.59,2.19,0.0207,0.81
133.88,1.05,2.25,3.43,2.08,0.0191,0.70
134.00,1.09,2.29,3.46,2.12,0.0201,0.60
134.12,1.07,2.25,3.40,2.09,0.0196,0.73
134.25,1.06,2.22,3.34,2.05,0.0191,0.77
134.38,1.19,2.33,3.39,2.17,0.0203,0.95
134.50,1.19,2.30,3.33,2.14,0.0199,0.82
134.62,1.17,2.26,3.25,2.10,0.0192,0.81
134.75,1.14,2.20,3.18,2.05,0.0188,0.76
134.88,1.17,2.21,3.20,2.06,0.0199,0.66
135.00,1.12,2.22,3.25,2.06,0.0192,0.79
135.12,1.09,2.17,3.22,2.02,0.0184,0.89
135.25,1.12,2.32,3.46,2.15,0.0198,0.97
135.38,1.07,2.28,3.43,2.11,0.0197,0.79
135.50,1.09,2.30,3.43,2.12,0.0199,0.69
135.62,1.06,2.29,3.43,2.11,0.0197,0.68
135.75,1.10,2.30,3.41,2.13,0.0196,0.66
135.88,1.06,2.17,3.16,2.01,0.0178,0.72
136.00,1.05,2.08,3.02,1.93,0.0173,0.74
136.12,1.29,2.39,3.37,2.23,0.0202,0.99
136.25,1.29,2.39,3.34,2.22,0.0203,0.84
136.38,1.28,2.34,3.25,2.18,0.0196,0.83
136.50,1.24,2.25,3.12,2.10,0.0180,0.78
136.62,1.15,2.11,2.97,1.97,0.0176,0.74
136.75,1.04,2.06,2.94,1.91,0.0170,0.81
136.88,1.14,2.34,3.42,2.16,0.0189,0.98
137.00,1.10,2.24,3.29,2.07,0.0186,0.99
137.12,1.15,2.33,3.41,2.15,0.0197,0.91
137.25,1.10,2.23,3.30,2.07,0.0190,0.86
137.38,1.08,2.24,3.32,2.07,0.0191,0.76
137.50,1.05,2.18,3.24,2.01,0.0180,0.68
137.62,1.05,2.16,3.18,2.00,0.0182,0.64
137.75,1.21,2.29,3.30,2.14,0.0192,0.84
137.88,1.33,2.46,3.51,2.30,0.0210,0.87
138.00,1.23,2.47,3.58,2.28,0.0209,1.01
138.12,1.27,2.37,3.39,2.21,0.0206,1.03
138.25,1.16,2.24,3.22,2.08,0.0192,0.90
138.38,1.10,2.13,3.08,1.98,0.0182,0.83
138.50,0.99,2.02,2.97,1.87,0.0173,0.72
138.62,1.06,2.24,3.28,2.06,0.0190,0.89
138.75,1.09,2.28,3.33,2.10,0.0192,0.83
138.88,1.08,2.30,3.40,2.12,0.0193,0.83
139.00,1.07,2.30,3.44,2.12,0.0194,0.80
139.12,1.04,2.25,3.35,2.07,0.0190,0.75
139.25,1.03,2.18,3.26,2.01,0.0183,0.73
139.38,1.31,2.41,3.44,2.25,0.0203,0.87
139.50,1.31,2.38,3.34,2.22,0.0197,0.66
139.62,1.31,2.35,3.26,2.20,0.0196,0.76
139.75,1.29,2.34,3.23,2.18,0.0192,0.81
139.88,1.25,2.33,3.25,2.16,0.0193,0.84
140.00,1.16,2.21,3.16,2.05,0.0189,0.86
140.12,1.01,2.02,2.94,1.88,0.0170,0.86
140.25,0.97,2.10,3.20,1.94,0.0180,0.75
140.38,1.05,2.28,3.46,2.10,0.0198,0.82
140.50,1.02,2.23,3.39,2.06,0.0188,0.92
140.62,1.06,2.28,3.45,2.10,0.0195,0.80
140.75,1.05,2.24,3.36,2.07,0.0191,0.83
140.88,1.04,2.17,3.21,2.01,0.0180,0.81
141.00,1.01,2.05,2.96,1.90,0.0170,0.77
141.12,1.20,2.22,3.10,2.07,0.0188,0.79
141.25,1.21,2.25,3.16,2.10,0.0188,0.61
141.38,1.19,2.24,3.17,2.08,0.0187,0.70
141.50,1.19,2.25,3.22,2.10,0.0187,0.76
141.62,1.18,2.26,3.21,2.10,0.0189,0.86
141.75,1.09,2.16,3.12,2.00,0.0176,0.93
141.88,1.07,2.20,3.23,2.04,0.0183,0.91
142.00,1.02,2.14,3.14,1.97,0.0176,0.76
142.12,1.00,2.16,3.20,1.99,0.0181,0.68
142.25,1.01,2.22,3.30,2.04,0.0187,0.75
142.38,1.07,2.29,3.41,2.11,0.0193,0.75
142.50,1.06,2.23,3.32,2.06,0.0186,0.85
142.62,1.03,2.16,3.22,1.99,0.0177,0.82
142.75,1.25,2.36,3.40,2.20,0.0199,0.96
142.88,1.24,2.35,3.39,2.19,0.0195,0.63
143.00,1.27,2.38,3.42,2.22,0.0200,0.57
143.12,1.26,2.35,3.37,2.19,0.0198,0.65
143.25,1.36,2.46,3.47,2.30,0.0206,0.88
143.38,1.32,2.45,3.48,2.28,0.0206,1.14
143.50,1.26,2.39,3.42,2.23,0.0210,1.28
143.62,1.13,2.33,3.46,2.15,0.0199,1.23
143.75,1.08,2.29,3.46,2.12,0.0194,0.89
143.88,1.04,2.18,3.33,2.02,0.0187,0.72
144.00,1.00,2.18,3.34,2.01,0.0184,0.81
144.12,1.04,2.21,3.36,2.05,0.0185,0.83
144.25,1.05,2.20,3.31,2.04,0.0182,0.90
144.38,1.17,2.29,3.35,2.13,0.0194,0.97
144.50,1.15,2.27,3.33,2.11,0.0198,0.73
144.62,1.14,2.27,3.33,2.11,0.0194,0.64
144.75,1.15,2.26,3.32,2.10,0.0192,0.61
144.88,1.17,2.27,3.32,2.11,0.0189,0.61
145.00,1.11,2.22,3.28,2.06,0.0187,0.74
145.12,1.02,2.16,3.23,1.99,0.0179,0.81
145.25,1.04,2.29,3.43,2.11,0.0194,0.90
145.38,1.03,2.27,3.40,2.09,0.0194,0.84
145.50,0.99,2.20,3.31,2.02,0.0187,0.78
145.62,0.96,2.12,3.20,1.96,0.0177,0.70
145.75,0.95,2.15,3.25,1.97,0.0182,0.66
145.88,0.97,2.14,3.23,1.97,0.0176,0.81
146.00,1.02,2.14,3.20,1.98,0.0178,0.87
146.12,1.30,2.40,3.44,2.24,0.0197,1.07
146.25,1.28,2.37,3.40,2.21,0.0193,0.81
146.38,1.27,2.39,3.42,2.22,0.0201,0.69
146.50,1.25,2.37,3.41,2.21,0.0195,0.66
146.62,1.19,2.32,3.37,2.16,0.0196,0.70
146.75,1.05,2.16,3.22,2.00,0.0184,0.79
146.88,1.11,2.39,3.64,2.21,0.0202,0.92
147.00,1.00,2.23,3.47,2.06,0.0193,0.99
147.12,1.03,2.31,3.55,2.13,0.0200,0.90
147.25,0.99,2.19,3.39,2.02,0.0191,0.88
147.38,0.97,2.14,3.30,1.97,0.0185,0.73
147.50,0.96,2.11,3.23,1.95,0.0179,0.63
147.62,0.97,2.12,3.19,1.95,0.0176,0.81
147.75,9.64,10.61,11.25,10.45,0.0647,8.58
147.88,9.66,10.65,11.29,10.48,0.0651,0.61
148.00,9.60,10.62,11.29,10.45,0.0649,0.56
148.12,7.31,8.42,9.24,8.25,0.0631,2.42
148.25,3.53,4.65,5.60,4.48,0.0525,3.90
148.38,1.13,2.24,3.27,2.08,0.0187,2.57
148.50,1.11,2.22,3.26,2.06,0.0186,0.80
148.62,1.08,2.31,3.44,2.13,0.0195,0.97
148.75,1.10,2.34,3.49,2.16,0.0197,0.80
148.88,1.06,2.27,3.34,2.09,0.0186,0.87
149.00,1.05,2.23,3.28,2.06,0.0181,0.78
149.12,1.01,2.14,3.11,1.97,0.0179,0.79
149.25,0.97,2.01,2.95,1.86,0.0169,0.74
149.38,1.22,2.24,3.16,2.09,0.0191,0.98
149.50,1.24,2.28,3.18,2.12,0.0183,0.77
149.62,1.29,2.35,3.27,2.19,0.0194,0.81
149.75,1.27,2.32,3.24,2.17,0.0188,0.77
149.88,1.27,2.31,3.23,2.16,0.0191,0.75
150.00,1.17,2.25,3.18,2.08,0.0190,0.78
150.12,1.06,2.13,3.08,1.97,0.0174,0.77
150.25,1.07,2.23,3.31,2.06,0.0186,0.69
150.38,1.11,2.34,3.49,2.17,0.0197,0.80
150.50,1.06,2.24,3.35,2.07,0.0189,0.87
150.62,1.10,2.32,3.44,2.14,0.0197,0.84
150.75,1.07,2.22,3.29,2.05,0.0188,0.88
150.88,1.03,2.12,3.15,1.97,0.0177,0.82
151.00,0.97,1.99,2.96,1.85,0.0170,0.79
151.12,1.13,2.19,3.18,2.04,0.0188,0.81
151.25,1.12,2.23,3.23,2.07,0.0191,0.75
151.38,1.20,2.28,3.28,2.12,0.0195,0.76
151.50,1.20,2.28,3.28,2.12,0.0194,0.80
151.62,1.14,2.22,3.20,2.06,0.0187,0.83
151.75,1.06,2.14,3.14,1.99,0.0176,0.83
151.88,1.06,2.27,3.35,2.09,0.0188,0.76
152.00,1.09,2.32,3.45,2.14,0.0195,0.59
152.12,1.07,2.29,3.42,2.11,0.0197,0.67
152.25,1.07,2.31,3.45,2.13,0.0196,0.73
152.38,1.06,2.32,3.49,2.14,0.0201,0.78
152.50,1.04,2.25,3.32,2.07,0.0186,0.86
152.62,1.00,2.10,3.05,1.94,0.0178,0.90
152.75,1.21,2.25,3.14,2.09,0.0186,1.04
152.88,1.22,2.21,3.08,2.06,0.0180,0.62
153.00,1.22,2.26,3.18,2.11,0.0187,0.77
153.12,1.27,2.36,3.33,2.20,0.0198,0.80
153.25,1.27,2.38,3.39,2.21,0.0199,0.88
153.38,1.12,2.22,3.26,2.06,0.0190,0.92
153.50,0.98,2.06,3.08,1.90,0.0173,0.84
153.62,0.95,2.10,3.20,1.93,0.0175,0.75
153.75,0.95,2.05,3.08,1.89,0.0168,0.68
153.88,0.72,1.53,2.31,1.42,0.0120,0.70
154.00,0.43,0.94,1.39,0.86,0.0058,0.68
154.12,0.06,0.17,0.31,0.15,0.0020,0.69
154.25,10.89,11.10,11.01,11.05,0.0646,10.87
154.38,10.52,10.93,11.06,10.85,0.0647,0.44
154.50,10.42,10.88,11.08,10.80,0.0646,0.46
154.62,8.13,8.65,8.97,8.56,0.0630,2.50
154.75,4.29,4.91,5.46,4.82,0.0536,3.92
154.88,1.98,2.63,3.24,2.53,0.0237,2.55
155.00,1.89,2.55,3.19,2.46,0.0227,0.85
155.12,1.83,2.50,3.15,2.41,0.0223,0.78
155.25,1.87,2.69,3.48,2.57,0.0246,0.96
155.38,1.85,2.66,3.45,2.55,0.0238,0.91
155.50,1.82,2.64,3.44,2.53,0.0239,0.93
155.62,1.81,2.63,3.43,2.51,0.0240,1.00
155.75,1.77,2.57,3.35,2.45,0.0235,0.98
155.88,1.68,2.41,3.15,2.30,0.0217,0.97
156.00,1.66,2.35,3.08,2.26,0.0217,0.78
156.12,1.98,2.70,3.41,2.60,0.0245,1.17
156.25,2.03,2.75,3.46,2.65,0.0245,1.00
156.38,2.05,2.78,3.48,2.67,0.0244,1.03
156.50,2.06,2.77,3.48,2.67,0.0246,0.93
156.62,1.97,2.66,3.36,2.57,0.0239,0.94
156.75,1.85,2.56,3.27,2.46,0.0230,0.90
156.88,2.02,2.82,3.65,2.71,0.0253,0.97
157.00,1.83,2.61,3.45,2.51,0.0239,1.00
157.12,1.91,2.71,3.56,2.60,0.0248,0.93
157.25,2.00,2.81,3.66,2.70,0.0252,1.07
157.38,1.87,2.69,3.55,2.58,0.0241,1.21
157.50,2.12,2.90,3.70,2.79,0.0261,1.33
157.62,1.73,2.47,3.22,2.36,0.0228,1.33
157.75,1.86,2.56,3.29,2.47,0.0243,1.05
157.88,1.88,2.59,3.32,2.49,0.0242,0.94
158.00,1.95,2.67,3.39,2.57,0.0241,1.02
158.12,1.96,2.68,3.42,2.58,0.0243,0.95
158.25,1.92,2.64,3.38,2.54,0.0240,1.01
158.38,1.86,2.57,3.30,2.47,0.0235,1.00
158.50,1.77,2.49,3.21,2.39,0.0233,0.86
158.62,1.81,2.66,3.49,2.54,0.0244,0.90
158.75,1.79,2.62,3.43,2.50,0.0235,0.74
158.88,1.76,2.58,3.39,2.47,0.0230,0.83
159.00,1.78,2.59,3.40,2.48,0.0234,0.88
159.12,1.82,2.62,3.39,2.50,0.0236,1.01
159.25,1.81,2.54,3.28,2.44,0.0229,1.13
159.38,1.99,2.70,3.41,2.60,0.0241,1.25
159.50,1.88,2.60,3.33,2.50,0.0233,0.90
159.62,1.91,2.63,3.37,2.53,0.0239,0.81
159.75,1.97,2.70,3.45,2.60,0.0243,0.93
159.88,2.01,2.73,3.47,2.63,0.0244,1.00
160.00,1.91,2.65,3.42,2.55,0.0241,1.05
160.12,1.80,2.52,3.29,2.42,0.0229,1.01
160.25,1.76,2.59,3.48,2.48,0.0239,0.92
160.38,1.91,2.74,3.61,2.63,0.0246,0.88
160.50,1.80,2.62,3.49,2.51,0.0237,0.87
160.62,1.82,2.64,3.48,2.52,0.0236,0.80
160.75,1.79,2.60,3.45,2.49,0.0233,0.88
160.88,1.75,2.55,3.35,2.44,0.0227,1.05
161.00,1.72,2.45,3.18,2.35,0.0216,1.04
161.12,1.89,2.62,3.36,2.52,0.0237,1.18
161.25,1.81,2.52,3.26,2.42,0.0233,0.94
161.38,1.79,2.49,3.22,2.39,0.0230,0.73
161.50,1.87,2.58,3.32,2.48,0.0238,0.91
161.62,1.90,2.60,3.33,2.51,0.0235,1.01
161.75,1.86,2.57,3.32,2.48,0.0232,1.09
161.88,1.86,2.69,3.47,2.57,0.0243,1.16
162.00,1.83,2.63,3.38,2.52,0.0237,0.92
162.12,1.83,2.61,3.31,2.50,0.0236,0.83
162.25,1.86,2.65,3.38,2.54,0.0244,0.73
162.38,1.84,2.60,3.30,2.49,0.0240,0.75
162.50,1.81,2.52,3.17,2.42,0.0226,0.88
162.62,1.79,2.45,3.08,2.36,0.0215,0.96
162.75,2.03,2.71,3.33,2.61,0.0238,1.24
162.88,1.99,2.66,3.25,2.56,0.0232,1.01
163.00,1.93,2.60,3.21,2.50,0.0235,0.98
163.12,1.85,2.52,3.15,2.42,0.0231,0.85
163.25,1.89,2.57,3.22,2.48,0.0236,0.87
163.38,1.86,2.57,3.23,2.46,0.0235,1.11
163.50,1.82,2.52,3.21,2.42,0.0230,1.12
163.62,1.86,2.64,3.44,2.53,0.0240,1.11
163.75,1.96,2.73,3.54,2.63,0.0251,1.09
163.88,1.82,2.60,3.41,2.49,0.0238,0.98
164.00,1.79,2.56,3.37,2.46,0.0230,0.74
164.12,1.81,2.57,3.36,2.46,0.0232,0.74
164.25,1.93,2.67,3.42,2.56,0.0238,0.97
164.38,1.97,2.70,3.43,2.60,0.0247,1.19
164.50,2.05,2.91,3.71,2.79,0.0269,1.13
164.62,1.93,2.65,3.35,2.55,0.0244,1.23
164.75,1.93,2.64,3.32,2.54,0.0240,1.07
164.88,1.80,2.50,3.19,2.40,0.0224,0.99
165.00,1.79,2.50,3.21,2.40,0.0230,0.80
165.12,1.75,2.49,3.24,2.39,0.0227,1.00
165.25,1.81,2.68,3.53,2.56,0.0242,1.17
165.38,1.85,2.71,3.56,2.59,0.0245,1.05
165.50,1.84,2.68,3.50,2.56,0.0242,0.94
165.62,1.86,2.65,3.37,2.53,0.0242,0.89
165.75,1.82,2.59,3.27,2.48,0.0232,0.83
165.88,1.83,2.52,3.13,2.42,0.0222,0.77
166.00,1.81,2.45,3.05,2.36,0.0219,0.89
166.12,2.07,2.73,3.35,2.64,0.0245,1.10
166.25,2.05,2.71,3.35,2.62,0.0244,0.97
166.38,1.99,2.70,3.40,2.60,0.0244,1.00
166.50,2.00,2.69,3.39,2.59,0.0239,0.98
166.62,1.83,2.53,3.23,2.43,0.0231,0.99
166.75,1.68,2.36,3.06,2.27,0.0218,0.87
166.88,1.89,2.70,3.52,2.59,0.0242,1.15
167.00,1.74,2.53,3.30,2.42,0.0229,1.19
167.12,1.88,2.68,3.45,2.56,0.0243,1.10
167.25,1.80,2.58,3.34,2.47,0.0232,1.06
167.38,1.75,2.54,3.31,2.43,0.0231,0.94
167.50,1.74,2.52,3.28,2.41,0.0227,0.86
167.62,1.74,2.48,3.18,2.37,0.0218,0.81
167.75,1.95,2.64,3.29,2.54,0.0244,0.87
167.88,1.94,2.64,3.30,2.54,0.0240,0.85
168.00,1.93,2.63,3.30,2.53,0.0240,0.90
168.12,1.96,2.67,3.35,2.57,0.0242,0.95
168.25,1.93,2.62,3.28,2.52,0.0240,1.08
168.38,1.79,2.48,3.17,2.38,0.0220,1.07
168.50,1.59,2.29,3.01,2.19,0.0210,0.98
168.62,1.67,2.51,3.35,2.39,0.0229,0.91
168.75,1.76,2.60,3.42,2.48,0.0234,0.95
168.88,1.81,2.64,3.44,2.52,0.0237,1.01
169.00,1.79,2.62,3.45,2.50,0.0237,1.01
169.12,1.77,2.56,3.37,2.45,0.0229,0.92
169.25,1.75,2.50,3.27,2.39,0.0219,0.90
169.38,1.99,2.71,3.43,2.61,0.0242,1.04
169.50,2.02,2.72,3.44,2.63,0.0241,0.71
169.62,2.01,2.71,3.42,2.61,0.0240,0.79
169.75,1.99,2.71,3.44,2.61,0.0238,0.85
169.88,1.99,2.75,3.50,2.64,0.0242,1.00
170.00,1.88,2.63,3.38,2.52,0.0235,1.10
170.12,1.74,2.48,3.25,2.38,0.0222,1.09
170.25,1.95,2.76,3.62,2.65,0.0252,1.28
170.38,1.90,2.70,3.57,2.59,0.0248,0.90
170.50,2.12,2.93,3.80,2.82,0.0271,1.25
170.62,1.86,2.67,3.53,2.56,0.0238,1.35
170.75,1.90,2.71,3.57,2.60,0.0244,1.12
170.88,1.77,2.55,3.38,2.45,0.0227,1.09
171.00,1.76,2.48,3.25,2.38,0.0223,0.98
171.12,1.86,2.59,3.36,2.49,0.0238,0.97
171.25,1.86,2.60,3.33,2.49,0.0233,0.70
171.38,1.90,2.62,3.36,2.52,0.0236,0.70
171.50,1.90,2.63,3.37,2.53,0.0238,0.81
171.62,1.83,2.56,3.33,2.46,0.0236,0.90
171.75,1.78,2.53,3.31,2.43,0.0225,1.05
171.88,1.76,2.65,3.50,2.52,0.0237,1.19
172.00,1.68,2.55,3.40,2.42,0.0228,0.99
172.12,1.60,2.45,3.28,2.33,0.0223,0.88
172.25,1.67,2.52,3.35,2.40,0.0230,0.82
172.38,1.74,2.60,3.44,2.48,0.0237,0.93
172.50,1.78,2.59,3.39,2.47,0.0229,1.07
172.62,1.80,2.55,3.33,2.45,0.0224,1.05
172.75,2.03,2.76,3.50,2.66,0.0243,1.25
172.88,1.99,2.72,3.48,2.62,0.0241,0.89
173.00,1.94,2.67,3.42,2.57,0.0231,0.73
173.12,2.00,2.73,3.49,2.63,0.0241,0.71
173.25,1.97,2.69,3.45,2.59,0.0241,0.81
173.38,1.83,2.56,3.33,2.46,0.0232,1.00
173.50,1.69,2.43,3.23,2.33,0.0221,1.03
173.62,1.72,2.57,3.49,2.46,0.0231,1.09
173.75,1.83,2.68,3.58,2.56,0.0242,1.08
173.88,1.63,2.45,3.32,2.34,0.0225,1.02
174.00,1.65,2.46,3.33,2.35,0.0230,0.75
174.12,1.69,2.51,3.35,2.39,0.0227,0.97
174.25,10.11,10.79,11.27,10.68,0.0655,8.38
174.38,10.29,10.91,11.33,10.81,0.0659,0.61
174.50,10.25,10.87,11.29,10.77,0.0655,0.45
174.62,8.74,9.42,9.93,9.31,0.0645,1.67
174.75,5.04,5.75,6.39,5.65,0.0574,3.81
174.88,1.95,2.65,3.36,2.55,0.0244,3.23
175.00,1.94,2.65,3.38,2.55,0.0242,0.92
175.12,1.82,2.51,3.17,2.41,0.0224,1.02
175.25,1.85,2.67,3.44,2.55,0.0234,1.17
175.38,1.79,2.61,3.32,2.48,0.0231,1.06
175.50,1.77,2.58,3.33,2.46,0.0235,1.03
175.62,1.69,2.46,3.18,2.35,0.0224,0.96
175.75,1.63,2.36,3.04,2.26,0.0211,0.82
175.88,1.68,2.38,3.03,2.28,0.0208,0.90
176.00,1.73,2.39,2.99,2.29,0.0212,0.99
176.12,2.01,2.67,3.27,2.57,0.0235,1.26
176.25,2.00,2.68,3.31,2.58,0.0237,0.96
176.38,1.98,2.67,3.31,2.57,0.0236,0.94
176.50,2.01,2.72,3.38,2.62,0.0244,0.81
176.62,1.95,2.65,3.31,2.55,0.0241,0.81
176.75,1.84,2.55,3.23,2.45,0.0232,0.83
176.88,1.98,2.78,3.59,2.67,0.0244,1.07
177.00,1.75,2.55,3.38,2.44,0.0227,1.14
177.12,1.92,2.73,3.56,2.62,0.0251,1.07
177.25,1.78,2.57,3.38,2.46,0.0233,1.11
177.38,1.73,2.50,3.31,2.40,0.0226,0.99
177.50,1.65,2.39,3.17,2.29,0.0221,0.92
177.62,1.63,2.36,3.09,2.26,0.0216,0.83
177.75,1.86,2.57,3.29,2.47,0.0233,1.11
177.88,1.89,2.59,3.28,2.49,0.0232,0.99
178.00,1.93,2.62,3.31,2.53,0.0234,1.01
178.12,1.93,2.63,3.34,2.53,0.0240,0.92
178.25,1.90,2.62,3.34,2.51,0.0236,0.88
178.38,1.80,2.53,3.29,2.43,0.0226,0.82
178.50,1.74,2.48,3.23,2.38,0.0223,0.76
178.62,1.81,2.68,3.53,2.55,0.0242,0.97
178.75,1.81,2.65,3.48,2.53,0.0239,0.86
178.88,1.80,2.63,3.38,2.50,0.0238,1.01
179.00,1.80,2.59,3.28,2.47,0.0231,1.01
179.12,1.75,2.52,3.19,2.40,0.0223,1.05
179.25,1.67,2.36,3.00,2.26,0.0208,1.02
179.38,1.88,2.55,3.20,2.46,0.0229,1.03
179.50,1.97,2.65,3.28,2.55,0.0240,0.93
179.62,2.00,2.70,3.38,2.60,0.0238,1.01
179.75,2.03,2.73,3.42,2.63,0.0243,1.04
179.88,1.99,2.69,3.40,2.60,0.0237,0.96
180.00,1.85,2.55,3.25,2.45,0.0230,0.95
180.12,1.76,2.46,3.14,2.36,0.0221,0.91
